Eid,Subtype,Publish_year,Publish_month
2-s2.0-85070745081,Article,2019,12
2-s2.0-85060946893,Article,2019,03
2-s2.0-85073526056,Article,2019,10
2-s2.0-85026756142,Article,2019,05
2-s2.0-85068256407,Article,2019,08
2-s2.0-85063612049,Article,2019,04
2-s2.0-85069716719,Article,2019,08
2-s2.0-85054552972,Article,2019,01
2-s2.0-85100019910,Article,2019,12
2-s2.0-85077968624,Conference Paper,2019,10
2-s2.0-85137679542,Book Chapter,2019,12
2-s2.0-85059909055,Article,2019,02
2-s2.0-85073182781,Article,2019,11
2-s2.0-85044369798,Article,2019,06
2-s2.0-85064619892,Conference Paper,2019,04
2-s2.0-85061085232,Article,2019,01
2-s2.0-85069663308,Article,2019,06
2-s2.0-85077964431,Conference Paper,2019,03
2-s2.0-85044754724,Article,2019,10
2-s2.0-85074195658,Article,2019,11
2-s2.0-85078860934,Conference Paper,2019,07
2-s2.0-85060008388,Article,2019,05
2-s2.0-85073253569,Article,2019,07
2-s2.0-85048935205,Article,2019,01
2-s2.0-85123040275,Editorial,2019,05
2-s2.0-85063265740,Conference Paper,2019,02
2-s2.0-85071702622,Article,2019,10
2-s2.0-85099885667,Article,2019,01
2-s2.0-85072767976,Article,2019,12
2-s2.0-85071934721,Article,2019,09
2-s2.0-85067430952,Article,2019,12
2-s2.0-85057550603,Article,2019,03
2-s2.0-85072577615,Review,2019,10
2-s2.0-85068177492,Article,2019,07
2-s2.0-85071285667,Article,2019,05
2-s2.0-85065547837,Article,2019,08
2-s2.0-85061184634,Article,2019,05
2-s2.0-85070209028,Note,2019,07
2-s2.0-85070935699,Article,2019,11
2-s2.0-85063495613,Article,2019,03
2-s2.0-85079112651,Article,2019,09
2-s2.0-85062283831,Article,2019,01
2-s2.0-85143565809,Book Chapter,2019,01
2-s2.0-85060986111,Review,2019,02
2-s2.0-85059805936,Article,2019,01
2-s2.0-85066461126,Erratum,2019,09
2-s2.0-85054188691,Article,2019,01
2-s2.0-85062712877,Review,2019,07
2-s2.0-85063763059,Article,2019,05
2-s2.0-85051862156,Article,2019,02
2-s2.0-85069905228,Article,2019,10
2-s2.0-85071360222,Article,2019,12
2-s2.0-85124835341,Book Chapter,2019,01
2-s2.0-85065192226,Article,2019,03
2-s2.0-85072700921,Editorial,2019,09
2-s2.0-85081970480,Article,2019,02
2-s2.0-85078704843,Conference Paper,2019,11
2-s2.0-85074227106,Conference Paper,2019,07
2-s2.0-85052708700,Article,2019,05
2-s2.0-85056613846,Article,2019,02
2-s2.0-85076318153,Article,2019,12
2-s2.0-85074558483,Article,2019,11
2-s2.0-85065924000,Article,2019,04
2-s2.0-85060299407,Article,2019,01
2-s2.0-85062776630,Letter,2019,07
2-s2.0-85062244747,Conference Paper,2019,01
2-s2.0-85072221172,Article,2019,12
2-s2.0-85075813705,Article,2019,11
2-s2.0-85068752585,Review,2019,10
2-s2.0-85061045951,Article,2019,02
2-s2.0-85066627813,Conference Paper,2019,05
2-s2.0-85058384818,Article,2019,04
2-s2.0-85069648777,Article,2019,07
2-s2.0-85065484513,Conference Paper,2019,04
2-s2.0-85076921612,Article,2019,07
2-s2.0-85080036476,Conference Paper,2019,11
2-s2.0-85069893235,Article,2019,09
2-s2.0-85067364793,Article,2019,03
2-s2.0-85060097056,Review,2019,01
2-s2.0-85055752917,Article,2019,02
2-s2.0-85062215436,Conference Paper,2019,01
2-s2.0-85071713323,Article,2019,09
2-s2.0-85065247361,Article,2019,01
2-s2.0-85063261148,Article,2019,08
2-s2.0-85058175798,Article,2019,01
2-s2.0-85073772327,Article,2019,05
2-s2.0-85072914648,Article,2019,10
2-s2.0-85050649861,Review,2019,03
2-s2.0-85064489329,Article,2019,12
2-s2.0-85085722951,Book Chapter,2019,09
2-s2.0-85063088645,Erratum,2019,03
2-s2.0-85073696844,Article,2019,11
2-s2.0-85069891767,Article,2019,07
2-s2.0-85063012596,Review,2019,05
2-s2.0-85078119559,Article,2019,12
2-s2.0-85061480801,Conference Paper,2019,02
2-s2.0-85071437292,Article,2019,11
2-s2.0-85062430305,Article,2019,04
2-s2.0-85067017648,Article,2019,06
2-s2.0-85045426434,Article,2019,01
2-s2.0-85082973748,Review,2019,03
2-s2.0-85047273580,Article,2019,01
2-s2.0-85069891461,Article,2019,09
2-s2.0-85053145804,Article,2019,04
2-s2.0-85063263329,Article,2019,06
2-s2.0-85077846727,Article,2019,12
2-s2.0-85079102942,Conference Paper,2019,10
2-s2.0-85074305732,Article,2019,10
2-s2.0-85074402046,Article,2019,12
2-s2.0-85072999939,Article,2019,11
2-s2.0-85054599435,Article,2019,06
2-s2.0-85073876087,Conference Paper,2019,08
2-s2.0-85064531267,Article,2019,04
2-s2.0-85061432522,Review,2019,07
2-s2.0-85085448386,Book Chapter,2019,01
2-s2.0-85068110315,Article,2019,12
2-s2.0-85073707620,Article,2019,10
2-s2.0-85067897990,Article,2019,05
2-s2.0-85065861352,Article,2019,08
2-s2.0-85056085391,Article,2019,01
2-s2.0-85073480047,Article,2019,10
2-s2.0-85075036916,Article,2019,12
2-s2.0-85067179317,Article,2019,06
2-s2.0-85056194820,Article,2019,09
2-s2.0-85054445261,Article,2019,03
2-s2.0-85064478761,Article,2019,06
2-s2.0-85073221169,Article,2019,08
2-s2.0-85052102693,Article,2019,04
2-s2.0-85069742838,Article,2019,11
2-s2.0-85077813551,Conference Paper,2019,12
2-s2.0-85062982130,Article,2019,02
2-s2.0-85064206214,Article,2019,03
2-s2.0-85015243919,Article,2019,03
2-s2.0-85063431017,Erratum,2019,09
2-s2.0-85067407472,Article,2019,06
2-s2.0-85075062517,Article,2019,12
2-s2.0-85067363335,Article,2019,10
2-s2.0-85077050811,Article,2019,12
2-s2.0-85074097306,Article,2019,12
2-s2.0-85068482297,Article,2019,11
2-s2.0-85097671804,Review,2019,04
2-s2.0-85065676157,Article,2019,08
2-s2.0-85062346155,Article,2019,03
2-s2.0-85065162337,Article,2019,06
2-s2.0-85072300230,Article,2019,12
2-s2.0-85101912383,Article,2019,01
2-s2.0-85071105530,Article,2019,10
2-s2.0-85066024897,Article,2019,05
2-s2.0-85050766406,Article,2019,01
2-s2.0-85066106684,Article,2019,07
2-s2.0-85085520572,Letter,2019,10
2-s2.0-85077298558,Article,2019,12
2-s2.0-85069462515,Article,2019,08
2-s2.0-85063037528,Article,2019,06
2-s2.0-85059339370,Article,2019,04
2-s2.0-85068956789,Article,2019,09
2-s2.0-85071660821,Conference Paper,2019,06
2-s2.0-85064902833,Article,2019,04
2-s2.0-85070886322,Data Paper,2019,08
2-s2.0-85073703330,Article,2019,11
2-s2.0-85059137079,Article,2019,02
2-s2.0-85079842074,Conference Paper,2019,12
2-s2.0-85086025052,Article,2019,10
2-s2.0-85077555744,Article,2019,12
2-s2.0-85069440912,Article,2019,08
2-s2.0-85062910316,Article,2019,06
2-s2.0-85059016897,Review,2019,04
2-s2.0-85068898407,Article,2019,09
2-s2.0-85045511559,Article,2019,07
2-s2.0-85064956808,Article,2019,04
2-s2.0-85071065885,Article,2019,08
2-s2.0-85073543690,Article,2019,11
2-s2.0-85079841061,Conference Paper,2019,12
2-s2.0-85059554222,Article,2019,02
2-s2.0-85077441477,Article,2019,01
2-s2.0-85101929331,Article,2019,01
2-s2.0-85072295316,Article,2019,12
2-s2.0-85070782750,Review,2019,10
2-s2.0-85066111776,Article,2019,05
2-s2.0-85070097902,Article,2019,07
2-s2.0-85049356769,Article,2019,01
2-s2.0-85040863759,Article,2019,03
2-s2.0-85063862068,Article,2019,09
2-s2.0-85064968796,Article,2019,01
2-s2.0-85067455129,Article,2019,06
2-s2.0-85075060781,Article,2019,12
2-s2.0-85085726088,Book Chapter,2019,10
2-s2.0-85077085511,Article,2019,12
2-s2.0-85074140280,Article,2019,12
2-s2.0-85068986259,Article,2019,11
2-s2.0-85076695425,Conference Paper,2019,04
2-s2.0-85065494200,Article,2019,08
2-s2.0-85059681158,Article,2019,03
2-s2.0-85064612342,Article,2019,06
2-s2.0-85064193969,Article,2019,03
2-s2.0-85055554891,Article,2019,01
2-s2.0-85072023007,Review,2019,10
2-s2.0-85075030210,Article,2019,12
2-s2.0-85067196504,Article,2019,06
2-s2.0-85056760703,Article,2019,09
2-s2.0-85063979548,Letter,2019,03
2-s2.0-85062336997,Article,2019,06
2-s2.0-85072104903,Conference Paper,2019,08
2-s2.0-85046645686,Article,2019,04
2-s2.0-85069749123,Letter,2019,11
2-s2.0-85062921369,Article,2019,02
2-s2.0-85077816228,Conference Paper,2019,12
2-s2.0-85068148189,Article,2019,12
2-s2.0-85073752665,Article,2019,10
2-s2.0-85058144806,Article,2019,05
2-s2.0-85056121029,Article,2019,01
2-s2.0-85065734217,Article,2019,08
2-s2.0-85069876793,Article,2019,09
2-s2.0-85051667533,Article,2019,04
2-s2.0-85063137635,Article,2019,06
2-s2.0-85078065052,Letter,2019,12
2-s2.0-85079103983,Conference Paper,2019,10
2-s2.0-85074305022,Article,2019,10
2-s2.0-85079901860,Conference Paper,2019,12
2-s2.0-85072854179,Article,2019,11
2-s2.0-85054828004,Article,2019,06
2-s2.0-85074626002,Article,2019,08
2-s2.0-85064570085,Article,2019,04
2-s2.0-85061701704,Article,2019,07
2-s2.0-85107180652,Article,2019,03
2-s2.0-85046171472,Article,2019,01
2-s2.0-85061338683,Article,2019,02
2-s2.0-85078139162,Article,2019,12
2-s2.0-85071540817,Article,2019,11
2-s2.0-85062147975,Article,2019,04
2-s2.0-85066779511,Article,2019,06
2-s2.0-85051368334,Article,2019,01
2-s2.0-85058708803,Article,2019,01
2-s2.0-85062726346,Article,2019,08
2-s2.0-85073737515,Article,2019,05
2-s2.0-85072921156,Article,2019,10
2-s2.0-85051025631,Article,2019,03
2-s2.0-85064563938,Article,2019,12
2-s2.0-85071771474,Review,2019,09
2-s2.0-85062964364,Article,2019,03
2-s2.0-85082699817,Conference Paper,2019,11
2-s2.0-85069924131,Article,2019,07
2-s2.0-85063605347,Article,2019,05
2-s2.0-85060091264,Article,2019,01
2-s2.0-85055860374,Article,2019,02
2-s2.0-85062214400,Conference Paper,2019,01
2-s2.0-85071710905,Article,2019,09
2-s2.0-85072208968,Article,2019,12
2-s2.0-85075599136,Article,2019,11
2-s2.0-85068656333,Article,2019,10
2-s2.0-85047934562,Article,2019,02
2-s2.0-85066635415,Conference Paper,2019,05
2-s2.0-85058454362,Article,2019,04
2-s2.0-85069052281,Article,2019,07
2-s2.0-85057785968,Article,2019,04
2-s2.0-85074237919,Conference Paper,2019,07
2-s2.0-85080046565,Conference Paper,2019,11
2-s2.0-85072295445,Article,2019,09
2-s2.0-85067933135,Article,2019,03
2-s2.0-85075777894,Article,2019,12
2-s2.0-85056615781,Article,2019,02
2-s2.0-85074378454,Article,2019,11
2-s2.0-85065957176,Article,2019,04
2-s2.0-85060196538,Article,2019,01
2-s2.0-85062777227,Article,2019,07
2-s2.0-85059503581,Article,2019,01
2-s2.0-85062242899,Conference Paper,2019,01
2-s2.0-85065467940,Review,2019,07
2-s2.0-85054090216,Article,2019,01
2-s2.0-85066992121,Conference Paper,2019,05
2-s2.0-85051672867,Article,2019,02
2-s2.0-85069676962,Article,2019,10
2-s2.0-85071241800,Article,2019,12
2-s2.0-85065227130,Article,2019,03
2-s2.0-85072702480,Article,2019,09
2-s2.0-85061101954,Article,2019,02
2-s2.0-85079004892,Conference Paper,2019,11
2-s2.0-85074226920,Conference Paper,2019,07
2-s2.0-85048024714,Article,2019,05
2-s2.0-85060939471,Article,2019,02
2-s2.0-85061768426,Conference Paper,2019,01
2-s2.0-85066508614,Article,2019,09
2-s2.0-85071975192,Conference Paper,2019,09
2-s2.0-85067679501,Article,2019,12
2-s2.0-85057738318,Article,2019,03
2-s2.0-85072656884,Article,2019,10
2-s2.0-85068000894,Article,2019,07
2-s2.0-85071170384,Article,2019,05
2-s2.0-85065527625,Article,2019,08
2-s2.0-85061188766,Article,2019,05
2-s2.0-85070392094,Article,2019,07
2-s2.0-85069604963,Article,2019,11
2-s2.0-85063424717,Article,2019,03
2-s2.0-85077975261,Conference Paper,2019,09
2-s2.0-85077964906,Conference Paper,2019,03
2-s2.0-85044772170,Article,2019,10
2-s2.0-85067418189,Article,2019,11
2-s2.0-85078850160,Conference Paper,2019,07
2-s2.0-85059954764,Article,2019,05
2-s2.0-85048773122,Review,2019,01
2-s2.0-85073321185,Article,2019,07
2-s2.0-85060150802,Article,2019,05
2-s2.0-85063250597,Conference Paper,2019,02
2-s2.0-85071600684,Review,2019,10
2-s2.0-85072675962,Article,2019,12
2-s2.0-85063576577,Article,2019,04
2-s2.0-85069590379,Article,2019,08
2-s2.0-85060928282,Article,2019,01
2-s2.0-85050527218,Article,2019,12
2-s2.0-85077966228,Conference Paper,2019,10
2-s2.0-85060164542,Letter,2019,02
2-s2.0-85077630871,Article,2019,12
2-s2.0-85073178758,Article,2019,11
2-s2.0-85052727938,Article,2019,06
2-s2.0-85064662957,Article,2019,04
2-s2.0-85061080981,Article,2019,01
2-s2.0-85111879695,Book Chapter,2019,06
2-s2.0-85065012302,Article,2019,05
2-s2.0-85072144865,Article,2019,07
2-s2.0-85070265460,Article,2019,11
2-s2.0-85064215214,Article,2019,03
2-s2.0-85071921659,Article,2019,09
2-s2.0-85070826539,Article,2019,12
2-s2.0-85061034562,Article,2019,03
2-s2.0-85073594166,Article,2019,10
2-s2.0-85023749151,Erratum,2019,05
2-s2.0-85068115256,Article,2019,08
2-s2.0-85091972581,Article,2019,10
2-s2.0-85054016973,Article,2019,01
2-s2.0-85068347287,Article,2019,06
2-s2.0-85062699245,Article,2019,09
2-s2.0-85063795211,Article,2019,03
2-s2.0-85069746090,Article,2019,08
2-s2.0-85075620926,Article,2019,01
2-s2.0-85074349487,Article,2019,12
2-s2.0-85062629289,Article,2019,02
2-s2.0-85082065799,Book Chapter,2019,01
2-s2.0-85066251209,Article,2019,09
2-s2.0-85063902132,Article,2019,03
2-s2.0-85081093214,Conference Paper,2019,11
2-s2.0-85071681094,Article,2019,07
2-s2.0-85066045697,Article,2019,05
2-s2.0-85066110560,Article,2019,08
2-s2.0-85055682516,Article,2019,01
2-s2.0-85065674940,Article,2019,05
2-s2.0-85073832249,Article,2019,10
2-s2.0-85058674994,Article,2019,03
2-s2.0-85068902390,Article,2019,12
2-s2.0-85073761982,Article,2019,06
2-s2.0-85062208205,Conference Paper,2019,01
2-s2.0-85062771818,Article,2019,11
2-s2.0-85077084700,Article,2019,12
2-s2.0-85066124418,Review,2019,02
2-s2.0-85073994873,Article,2019,12
2-s2.0-85069662735,Article,2019,11
2-s2.0-85063044494,Article,2019,01
2-s2.0-85063804234,Article,2019,04
2-s2.0-85072217008,Conference Paper,2019,08
2-s2.0-85063303409,Article,2019,03
2-s2.0-85068485265,Article,2019,06
2-s2.0-85056221273,Article,2019,05
2-s2.0-85084037967,Article,2019,07
2-s2.0-85074626556,Article,2019,11
2-s2.0-85069852030,Article,2019,01
2-s2.0-85072682057,Article,2019,09
2-s2.0-85109269256,Article,2019,03
2-s2.0-85073701088,Article,2019,12
2-s2.0-85070664574,Article,2019,10
2-s2.0-85061939984,Article,2019,02
2-s2.0-85072103422,Article,2019,05
2-s2.0-85047344776,Article,2019,08
2-s2.0-85074707394,Article,2019,12
2-s2.0-85051742323,Article,2019,01
2-s2.0-85070561580,Article,2019,08
2-s2.0-85063073641,Article,2019,04
2-s2.0-85069669086,Article,2019,09
2-s2.0-85060830813,Article,2019,01
2-s2.0-85060517190,Article,2019,06
2-s2.0-85058947277,Article,2019,02
2-s2.0-85074489992,Article,2019,10
2-s2.0-85075901146,Conference Paper,2019,09
2-s2.0-85061838070,Article,2019,03
2-s2.0-85090354015,Article,2019,01
2-s2.0-85063812357,Article,2019,12
2-s2.0-85072774761,Article,2019,10
2-s2.0-85067623710,Article,2019,07
2-s2.0-85071334827,Article,2019,05
2-s2.0-85061312550,Article,2019,08
2-s2.0-85058887275,Article,2019,01
2-s2.0-85067216416,Article,2019,05
2-s2.0-85075947794,Article,2019,11
2-s2.0-85068866765,Article,2019,06
2-s2.0-85066460744,Article,2019,08
2-s2.0-85065090560,Editorial,2019,04
2-s2.0-85071932253,Article,2019,11
2-s2.0-85052922964,Article,2019,01
2-s2.0-85077391071,Article,2019,12
2-s2.0-85061186683,Article,2019,02
2-s2.0-85074694662,Article,2019,10
2-s2.0-85075992522,Article,2019,12
2-s2.0-85068792192,Article,2019,06
2-s2.0-85066267842,Article,2019,09
2-s2.0-85042141394,Article,2019,04
2-s2.0-85053504686,Article,2019,01
2-s2.0-85061674884,Article,2019,04
2-s2.0-85075862472,Editorial,2019,11
2-s2.0-85066853018,Article,2019,03
2-s2.0-85066811100,Article,2019,10
2-s2.0-85061512111,Article,2019,02
2-s2.0-85077600942,Book Chapter,2019,01
2-s2.0-85071199713,Article,2019,07
2-s2.0-85074853228,Article,2019,12
2-s2.0-85074245632,Article,2019,11
2-s2.0-85132869487,Book Chapter,2019,08
2-s2.0-85065789606,Article,2019,04
2-s2.0-85066099828,Article,2019,07
2-s2.0-85071743784,Article,2019,09
2-s2.0-85060065951,Article,2019,04
2-s2.0-85065531348,Note,2019,06
2-s2.0-85085664117,Article,2019,12
2-s2.0-85090530873,Article,2019,10
2-s2.0-85052377391,Article,2019,02
2-s2.0-85070929836,Article,2019,12
2-s2.0-85131472050,Book Chapter,2019,01
2-s2.0-85075517053,Review,2019,11
2-s2.0-85068982883,Article,2019,10
2-s2.0-85062046983,Article,2019,05
2-s2.0-85064874696,Article,2019,04
2-s2.0-85069329472,Article,2019,07
2-s2.0-85068706998,Conference Paper,2019,07
2-s2.0-85061133638,Article,2019,02
2-s2.0-85067229303,Article,2019,10
2-s2.0-85064431064,Article,2019,07
2-s2.0-85066083374,Article,2019,04
2-s2.0-85078350061,Conference Paper,2019,08
2-s2.0-85074765094,Article,2019,11
2-s2.0-85056200937,Article,2019,02
2-s2.0-85076381651,Article,2019,12
2-s2.0-85053064170,Article,2019,02
2-s2.0-85082532757,Conference Paper,2019,10
2-s2.0-85085637962,Article,2019,12
2-s2.0-85064677022,Article,2019,06
2-s2.0-85061980543,Article,2019,04
2-s2.0-85071345703,Review,2019,09
2-s2.0-85057868414,Review,2019,01
2-s2.0-85068624450,Article,2019,07
2-s2.0-85062214091,Article,2019,03
2-s2.0-85072140908,Article,2019,09
2-s2.0-85063635027,Article,2019,12
2-s2.0-85063199426,Article,2019,03
2-s2.0-85066787162,Letter,2019,05
2-s2.0-85078854997,Editorial,2019,12
2-s2.0-85017461017,Article,2019,01
2-s2.0-85071276825,Article,2019,11
2-s2.0-85051428220,Article,2019,04
2-s2.0-85072163296,Conference Paper,2019,08
2-s2.0-85072800526,Conference Paper,2019,06
2-s2.0-85063575626,Article,2019,03
2-s2.0-85067014462,Article,2019,09
2-s2.0-85069319703,Article,2019,06
2-s2.0-85076354183,Article,2019,12
2-s2.0-85105621349,Book Chapter,2019,10
2-s2.0-85088885967,Book Chapter,2020,04
2-s2.0-85094114199,Article,2020,09
2-s2.0-85071382056,Article,2020,03
2-s2.0-85089805611,Article,2020,04
2-s2.0-85085123452,Article,2020,08
2-s2.0-85071284324,Article,2020,06
2-s2.0-85090044123,Article,2020,02
2-s2.0-85086317780,Article,2020,12
2-s2.0-85090917698,Conference Paper,2020,07
2-s2.0-85082114045,Article,2020,06
2-s2.0-85090907363,Article,2020,09
2-s2.0-85095769121,Article,2020,11
2-s2.0-85080133371,Review,2020,03
2-s2.0-85099175285,Conference Paper,2020,12
2-s2.0-85089252647,Article,2020,11
2-s2.0-85078550303,Article,2020,01
2-s2.0-85096432465,Article,2020,12
2-s2.0-85101903734,Article,2020,07
2-s2.0-85076849774,Article,2020,01
2-s2.0-85085528510,Article,2020,05
2-s2.0-85090553570,Article,2020,09
2-s2.0-85084894884,Article,2020,06
2-s2.0-85090060783,Article,2020,11
2-s2.0-85079003491,Erratum,2020,03
2-s2.0-85089492646,Article,2020,10
2-s2.0-85079230198,Article,2020,04
2-s2.0-85092709391,Article,2020,10
2-s2.0-85096308834,Article,2020,11
2-s2.0-85078741831,Article,2020,02
2-s2.0-85088485920,Article,2020,08
2-s2.0-85090251026,Article,2020,08
2-s2.0-85086008016,Article,2020,06
2-s2.0-85097680002,Article,2020,12
2-s2.0-85085288929,Article,2020,11
2-s2.0-85065720311,Article,2020,01
2-s2.0-85078049766,Article,2020,06
2-s2.0-85088893470,Article,2020,09
2-s2.0-85078260806,Article,2020,08
2-s2.0-85076978074,Article,2020,05
2-s2.0-85084801638,Article,2020,09
2-s2.0-85088515805,Article,2020,07
2-s2.0-85071272571,Article,2020,01
2-s2.0-85107816627,Article,2020,03
2-s2.0-85097310758,Article,2020,12
2-s2.0-85080137917,Article,2020,11
2-s2.0-85078770744,Article,2020,03
2-s2.0-85078006467,Review,2020,03
2-s2.0-85096187432,Article,2020,11
2-s2.0-85083007243,Article,2020,04
2-s2.0-85084563306,Article,2020,06
2-s2.0-85091788205,Article,2020,08
2-s2.0-85077910120,Article,2020,02
2-s2.0-85091922725,Article,2020,10
2-s2.0-85080070071,Article,2020,04
2-s2.0-85081665123,Article,2020,08
2-s2.0-85089491195,Review,2020,09
2-s2.0-85071442614,Article,2020,06
2-s2.0-85046082672,Article,2020,01
2-s2.0-85100125693,Article,2020,11
2-s2.0-85097754956,Article,2020,12
2-s2.0-85079590137,Article,2020,03
2-s2.0-85059188849,Article,2020,11
2-s2.0-85097595495,Article,2020,12
2-s2.0-85088851884,Article,2020,07
2-s2.0-85095865378,Conference Paper,2020,09
2-s2.0-85076439333,Article,2020,05
2-s2.0-85083788170,Article,2020,08
2-s2.0-85075835717,Article,2020,03
2-s2.0-85090991496,Article,2020,09
2-s2.0-85083451555,Conference Paper,2020,04
2-s2.0-85084976715,Article,2020,12
2-s2.0-85091875857,Article,2020,01
2-s2.0-85079731281,Article,2020,10
2-s2.0-85066870360,Article,2020,02
2-s2.0-85097618338,Article,2020,11
2-s2.0-85086369711,Article,2020,06
2-s2.0-85085125219,Article,2020,08
2-s2.0-85091834556,Conference Paper,2020,06
2-s2.0-85097796061,Article,2020,12
2-s2.0-85080991473,Article,2020,03
2-s2.0-85096708547,Article,2020,11
2-s2.0-85090722093,Review,2020,09
2-s2.0-85083902880,Letter,2020,06
2-s2.0-85090879037,Conference Paper,2020,07
2-s2.0-85097404581,Article,2020,09
2-s2.0-85085963947,Article,2020,05
2-s2.0-85077325936,Article,2020,01
2-s2.0-85074718108,Article,2020,01
2-s2.0-85091259600,Article,2020,07
2-s2.0-85095432734,Article,2020,12
2-s2.0-85081975427,Article,2020,03
2-s2.0-85152850834,Book Chapter,2020,01
2-s2.0-85089729033,Article,2020,11
2-s2.0-85111300733,Book Chapter,2020,01
2-s2.0-85090974367,Article,2020,10
2-s2.0-85082413535,Article,2020,05
2-s2.0-85106181034,Article,2020,11
2-s2.0-85089953944,Article,2020,08
2-s2.0-85086939613,Article,2020,06
2-s2.0-85089887512,Article,2020,08
2-s2.0-85082549235,Article,2020,07
2-s2.0-85094871572,Article,2020,10
2-s2.0-85085985051,Article,2020,04
2-s2.0-85074731195,Article,2020,02
2-s2.0-85091722293,Article,2020,12
2-s2.0-85073028704,Article,2020,01
2-s2.0-85086325881,Article,2020,09
2-s2.0-85092642393,Article,2020,05
