_id,funding_agency_name,Country
6752983af70a6504336c042e,Digital Economy Promotion Agency,Thailand
6752983bf70a6504336c042f,NRU‐KU,None
6752983bf70a6504336c0430,Wildlife Habitat,None
6752983cf70a6504336c0431,Center for Protein Research,Denmark
6752983df70a6504336c0432,Aditya Birla Chemicals (Thailand) Ltd.,Thailand
6752983df70a6504336c0433,"Thailand) Co., Ltd.",Thailand
6752983ef70a6504336c0434,Faculty of Medicine Endowment Fund,None
6752983ef70a6504336c0435,Microtechnique Laboratory,None
6752983ff70a6504336c0436,ASEA,None
67529840f70a6504336c0437,B.N.C. Patcharapun Chaipun,None
67529840f70a6504336c0438,Open Research Fund Program of Shaanxi Key Laboratory of Non-Traditional Machining,China
67529841f70a6504336c0439,Shaanxi Key Research and development Plan,China
67529841f70a6504336c043a,Beijing Outstanding Young Scientist Program,China
67529842f70a6504336c043b,Thai Super Computer Center,Thailand
67529842f70a6504336c043c,KU Research and Development Institute,South Korea
67529843f70a6504336c043d,Amano Enzyme Inc,Japan
67529843f70a6504336c043e,MDPI,Switzerland
67529844f70a6504336c043f,"Ratchadapisek sompotch endowment fund, Faculty of Medicine, Chulalongkorn University",Thailand
67529844f70a6504336c0440,Military Health Outcomes Program,United States
67529845f70a6504336c0441,US National Science Foundation,The United States
67529846f70a6504336c0442,Omics Sciences & Bioinformatics Center,None
67529846f70a6504336c0443,S?o Paulo Research Foundation,Brazil
67529847f70a6504336c0444,National Research Council for Thammasat University,Thailand
67529847f70a6504336c0445,Nakhonratchasima Meteorological Station,Thailand
67529849f70a6504336c0446,Environment Research and Technology Development Fund,Japan
67529849f70a6504336c0447,Daiichi Sankyo Pharma,Japan
6752984af70a6504336c0448,"Emalex Biosciences, Inc",United States
6752984af70a6504336c0449,Intec Pharma Ltd,Israel
6752984bf70a6504336c044a,"Ipsen, Merz, Auspex",None
6752984cf70a6504336c044b,Janssen and Takeda,None
6752984cf70a6504336c044c,Osmotica Pharmceuticals and Dispersol Technologies,None
6752984df70a6504336c044d,GSKKU,None
6752984df70a6504336c044e,Research and Technology Transfer Affairs,None
6752984ef70a6504336c044f,"Kura Oncology, Incyte",United States
6752984ef70a6504336c0450,Harmonist Project,None
6752984ff70a6504336c0451,UKR1,None
6752984ff70a6504336c0452,Science and Technology,None
67529850f70a6504336c0453,"IXOM Watercare, Inc.",United States
67529851f70a6504336c0454,Korean government,South Korea
67529851f70a6504336c0455,Lorrie Albarado,None
67529852f70a6504336c0456,Cooperative Research Programs of the Wildlife Research Center,United States
67529852f70a6504336c0457,Japan Science and Technology Agency Core Research for Evolutional Science and Technology,Japan
67529853f70a6504336c0458,National Geographic Foundation for Science and Exploration,United States
67529853f70a6504336c0459,petroleum industry,None
67529854f70a6504336c045a,Faculty of Medicine Vajira Hospital Facilitating Research Fund,Thailand
67529855f70a6504336c045b,"dental research fund of Faculty of Dentistry, Chulalongkorn University",Thailand
67529855f70a6504336c045c,"Teppatana Paper Mill Co., Ltd.",None
67529856f70a6504336c045d,Bangkok Biomaterial Center,Thailand
67529856f70a6504336c045e,"Bangkok Biomaterial Center, Siriraj hospital",Thailand
67529857f70a6504336c045f,UTM,None
67529858f70a6504336c0460,"Department of Anatomy, Faculty of Medicine, Chulalongkorn University",Thailand
67529859f70a6504336c0461,Elouise Haskin,None
67529859f70a6504336c0462,"Mubadala Petroleum (Thailand) Limited, and Conservation Diver",Thailand
6752985af70a6504336c0463,Plateau Technique de Microscopie Electronique,None
6752985af70a6504336c0464,UN-ESCO Japanese Funds-in-Trust,Japan
6752985bf70a6504336c0465,UNESCO Japanese Funds-in-Trust,Japan
6752985bf70a6504336c0466,UNESCO-IOC/WESTPAC,None
6752985cf70a6504336c0467,Development and Promotion of Science and Technology Talented Project,None
6752985cf70a6504336c0468,Ramathibodi Hospital Cancer Center,Thailand
6752985df70a6504336c0469,Animal Systematics Research Unit,None
6752985ef70a6504336c046a,Ministry of Natural Resources and Environmental Conservation Forest Department,Myanmar
6752985ef70a6504336c046b,ChulaMRC,Thailand
67529860f70a6504336c046c,TEH‐AC,None
67529860f70a6504336c046d,Thailand's Education Hub,Thailand
67529861f70a6504336c046e,Thailand's Education Hub for ASEAN Countries,Thailand
67529861f70a6504336c046f,Hearl-Lung Foundation,None
67529862f70a6504336c0470,Jonas Söderquist Foundation for Virology and Immunology,None
67529862f70a6504336c0471,Petrus and Augusta Hedlund Foundation,Sweden
67529863f70a6504336c0472,Ratchadaphiseksomphot Endowment Fund 2017,Thailand
67529864f70a6504336c0473,Michigan State University High Performance Computing Center,United States
67529864f70a6504336c0474,Kyu Kanagawa,None
67529865f70a6504336c0475,Ratchadapisak Sompot Fund,Thailand
67529865f70a6504336c0476,Huawei technology,China
67529866f70a6504336c0477,SUTD-ZJU,None
67529866f70a6504336c0478,"Fogarty International Center, as part of the International Epidemiology Databases to Evaluate AIDS",United States
67529867f70a6504336c0479,Dental Innovation Foundation,United States
67529867f70a6504336c047a,Maharat Nakhon Ratchasima Hospital,Thailand
67529868f70a6504336c047b,"Center of Excellence for Marine Biotechnology, Chulalongkorn University",Thailand
67529868f70a6504336c047c,Metallurgy and Materials Science Research Institute,None
67529869f70a6504336c047d,"Department of Research, Faculty of Medicine Siriraj Hospital, Mahidol University",Thailand
67529869f70a6504336c047e,Alzheimer’s Association,United States
6752986af70a6504336c047f,Brain and Behaviour Foundation,Australia
6752986af70a6504336c0480,CNPQ-1B,Brazil
6752986bf70a6504336c0481,Canadian Institute of Health Research,Canada
6752986cf70a6504336c0482,Medical Research Futures Fund,Australia
6752986cf70a6504336c0483,Pakistan Institute of Living and Learning,Pakistan
6752986df70a6504336c0484,University of São Paulo Medical School,Brazil
6752986df70a6504336c0485,of?Universiti Sains Malaysia,Malaysia
6752986ef70a6504336c0486,Department of Water Resources Engineering,None
6752986ff70a6504336c0487,Nephrology Society of Thailand,Thailand
6752986ff70a6504336c0488,Pathumthani Thailand,Thailand
67529870f70a6504336c0489,Thailand Research Fund to National Metal and Materials Technology Center,Thailand
67529870f70a6504336c048a,Ministry of Public Health and Ratchadapiseksompotch Fund,Thailand
67529871f70a6504336c048b,Charoen Pokphand Foods PCL,Thailand
67529872f70a6504336c048c,Chulalongkorn Research Laboratory,Thailand
67529872f70a6504336c048d,V & P Expanded Metal,None
67529873f70a6504336c048e,Chaminade University,United States
67529873f70a6504336c048f,CINaM,None
67529874f70a6504336c0490,Centre interdisciplinaire de nanoscience de Marseille,France
67529874f70a6504336c0491,ICP-OES,None
67529875f70a6504336c0492,CEVA,None
67529875f70a6504336c0493,MSD Animal Health and Sanofi Pasteur,None
67529876f70a6504336c0494,JST SICORP,Japan
67529877f70a6504336c0495,Forestry Department of Indonesia,Indonesia
67529877f70a6504336c0496,MIPA-UB,Indonesia
67529878f70a6504336c0497,Ministry of Research and Technology of the Republic of Indonesia,Indonesia
67529879f70a6504336c0498,Association,None
67529879f70a6504336c0499,Britannia Pharmaceuticals Limited,United Kingdom
6752987af70a6504336c049a,Medizin Akademie Organisationsteam,None
6752987cf70a6504336c049b,Stada Thailand Pharmaceuticals Limited,Thailand
6752987df70a6504336c049c,Thailand Science,Thailand
6752987df70a6504336c049d,Chaiyaphum Hospital,Thailand
6752987ef70a6504336c049e,Chaophaya Abhaiphubejhr Hospital,Thailand
6752987ef70a6504336c049f,Mukdahan Hospital,Thailand
6752987ff70a6504336c04a0,Nakhon Pathom Hospital,Thailand
67529880f70a6504336c04a1,Rachadaphiseksompot Endorsement Fund,Thailand
67529880f70a6504336c04a2,Sunpasitthiprasong Hospital,Thailand
67529881f70a6504336c04a3,National Research Facilities & Equipment Center,None
67529881f70a6504336c04a4,Sathyabama Institute of Science and Technology,India
67529882f70a6504336c04a5,Plastic Institute of Thailand,Thailand
67529882f70a6504336c04a6,Union Link Co. Ltd,None
67529883f70a6504336c04a7,"Union Link Co., Ltd.",None
67529884f70a6504336c04a8,Ratchadapisek Sompoch Endowment Fund Chulalongkorn University,Thailand
67529884f70a6504336c04a9,Thailand for,None
67529885f70a6504336c04aa,Department of Mechanical Engineering and Metallurgical and Materials Engineering,None
67529885f70a6504336c04ab,Collection and Management of COVID-19 Related Clinical Data and Biological Specimens for Researches,None
67529886f70a6504336c04ac,Ratchadapisek Sompoch Endowment Fund RA,Thailand
67529887f70a6504336c04ad,Department of Livestock and Fisheries,None
67529887f70a6504336c04ae,FAO-ROK National Project Coordinator,South Korea
67529888f70a6504336c04af,Chulalongkornik University,Thailand
67529888f70a6504336c04b0,LISBP,None
67529889f70a6504336c04b1,University of Malaya-University of Liverpool,Malaysia
67529889f70a6504336c04b2,Ratchadapisek Sompoch Endow,Thailand
6752988af70a6504336c04b3,Chilean Centro de Excelencia en Astrofísica y Tecnologías Afines,Chile
6752988af70a6504336c04b4,ERC-StG,European Union
6752988bf70a6504336c04b5,INSU,None
6752988bf70a6504336c04b6,Southern Hemisphere,None
6752988df70a6504336c04b7,Institute of Bioinformatics and System Biology,India
6752988df70a6504336c04b8,Austrian Foundation for Advancement of Science,Austria
6752988ef70a6504336c04b9,Phuket Provincial Health Office,Thailand
6752988ef70a6504336c04ba,ST Postgraduate Education and Research Development Office,None
6752988ff70a6504336c04bb,NIMHANS,India
67529890f70a6504336c04bc,100th Anniversary Chulalongkorn University for Doctoral Scholarship,Thailand
67529891f70a6504336c04bd,MOST 108-2320-B-037-037,None
67529891f70a6504336c04be,MOST 108-2918-I-037-001,None
67529892f70a6504336c04bf,CUniverse research promotion project,None
67529892f70a6504336c04c0,Centro de Excelencia Severo Ochoa Program,Spain
67529893f70a6504336c04c1,MINECO-FEDER,Spain
67529893f70a6504336c04c2,S.N.,None
67529894f70a6504336c04c3,Department of Nephrology,None
67529894f70a6504336c04c4,Kidney Disease Research Centre,None
67529895f70a6504336c04c5,Princess Alexandra Hospital,Australia
67529896f70a6504336c04c6,University of Queensland Faculty of Medicine and Translational Research Institute,Australia
67529896f70a6504336c04c7,GIST Research Institute,South Korea
67529897f70a6504336c04c8,Nakhon Ratchasima province,Thailand
67529897f70a6504336c04c9,Glass Technology Excellence Center,None
67529898f70a6504336c04ca,Wachira’s farm,None
67529899f70a6504336c04cb,Chulalongkorn Academic Advancement into Its 2nd Century Project and Thailand Research Fund,Thailand
67529899f70a6504336c04cc,Medical Genomics Cluster,None
6752989af70a6504336c04cd,"Mahidol University, Thailand Research Fund",Thailand
6752989af70a6504336c04ce,Concrete and Materials Testing Laboratory,None
6752989bf70a6504336c04cf,International Research Network-The Thailand Research Fund,Thailand
6752989cf70a6504336c04d0,International Research Network‐The Thailand Research Fund,Thailand
6752989df70a6504336c04d1,The Institute of Research and Development,None
6752989df70a6504336c04d2,Sirnindhorn International Institute of Technology,Thailand
6752989ef70a6504336c04d3,"Thammasat University, Thailand and Asian Institute of Technology",Thailand
6752989ef70a6504336c04d4,Uriach Group,None
6752989ff70a6504336c04d5,Beuth University of Applied Sciences and Brawijaya University,Germany and Indonesia
6752989ff70a6504336c04d6,CU-IIAC,None
675298a2f70a6504336c04d7,Municipal Solid Waste,None
675298a3f70a6504336c04d8,Asia Expert Panel Meeting,None
675298a4f70a6504336c04d9,MIMS Philippines,Philippines
675298a5f70a6504336c04da,Collaborative Research Centre 956,Germany
675298a5f70a6504336c04db,90th Year Chulalongkorn University,Thailand
675298a6f70a6504336c04dc,"Department of Microbiology, Chulalongkorn University",Thailand
675298a6f70a6504336c04dd,PTT Polymer Marketing Co. Ltd.,Thailand
675298a7f70a6504336c04de,Department of Entomology and Plant Pathology,United States
675298a7f70a6504336c04df,"Faculty of Agriculture, Chiang Mai University",Thailand
675298aaf70a6504336c04e0,Southeast Asian bee pollinators,None
675298aaf70a6504336c04e1,Chulalongkorn University Laboratory Animal Center,Thailand
675298abf70a6504336c04e2,Ratchadapisek-sompotch Fund,Thailand
675298acf70a6504336c04e3,"Children's Hospital, Singapore",Singapore
675298acf70a6504336c04e4,Juntendo University Urayasu Hospital,Japan
675298adf70a6504336c04e5,Megumi Machida,None
675298adf70a6504336c04e6,Qian Sun and Bin Li at First,None
675298aef70a6504336c04e7,Showa University Hospital,Japan
675298aef70a6504336c04e8,Suparat Jaingam and Chutima Yaiyiam at Siriraj Hospital,None
675298aff70a6504336c04e9,Tomoyuki Ichida at Shonan Kamakura General Hospital,Japan
675298b0f70a6504336c04ea,Tuangsit Wataganara at Siriraj Hospital,None
675298b0f70a6504336c04eb,Wing Cheong Leung and Fung King Lai at Kwong Wah Hospital,None
675298b1f70a6504336c04ec,Yan Zhang and Yan Xu at Nanjing Drum Tower Hospital,China
675298b1f70a6504336c04ed,Yasuyuki Fujita at Kyushu University Hospital,Japan
675298b2f70a6504336c04ee,Yau Ma Tei,None
675298b2f70a6504336c04ef,BBraun,Germany
675298b3f70a6504336c04f0,ATCC Manassas Virginia,United States
675298b3f70a6504336c04f1,Bioassay Laboratory,None
675298b7f70a6504336c04f2,"Special Program in Tropical Diseases , Medicines for Malaria Venture",Switzerland
675298b8f70a6504336c04f3,"UNICEF/World Bank/World Health Organization/Special Program in Tropical Diseases, Medicines for Malaria Venture",United States
675298b8f70a6504336c04f4,EGM,None
675298b9f70a6504336c04f5,University of the Thai Chamber of Commerce,Thailand
675298b9f70a6504336c04f6,Department of Physics,None
675298baf70a6504336c04f7,Graduate School of Thaksin University,Thailand
675298bbf70a6504336c04f8,Thaksin University Research Fund,Thailand
675298bbf70a6504336c04f9,Xi'an Technological University,China
675298bcf70a6504336c04fa,Inland Fisheries Research and Development Institute,Cambodia
675298bcf70a6504336c04fb,"Department of Botany, Faculty of Science, Chulalongkorn University",Thailand
675298bdf70a6504336c04fc,Global Environmental Research Account for National Institutes,None
675298bef70a6504336c04fd,"National Research Institute of Aquaculture, Fisheries Research Agency",Japan
675298bff70a6504336c04fe,CHE-TRF,Switzerland
675298bff70a6504336c04ff,Pathogen Bank,None
675298c0f70a6504336c0500,"Department of Aquatic Science, Faculty of Science",None
675298c0f70a6504336c0501,AMIAS,None
675298c1f70a6504336c0502,"IPST , STAR",None
675298c1f70a6504336c0503,Ban Pao Health Promoting Hospital,None
675298c2f70a6504336c0504,Ban Pao Pattana Health Promoting Hospital,Thailand
675298c3f70a6504336c0505,National key technologies Research & Development program,China
675298c4f70a6504336c0506,Merck Animal Health Co. Ltd,United States
675298c4f70a6504336c0507,Feed the Future Bangladesh Aquaculture and Nutrition Activity,Bangladesh
675298c5f70a6504336c0508,Cole Eye Institute,United States
675298c5f70a6504336c0509,Institute for Families,United States
675298c6f70a6504336c050a,National Eye Institute’s National Advisory Eye Council,United States
675298c6f70a6504336c050b,Scheie Eye Institute,United States
675298c7f70a6504336c050c,Wright Foundation,United States
675298c7f70a6504336c050d,Dental Pulp and Bone Cells Research Unit,None
675298c8f70a6504336c050e,Aerospace Research and Development,None
675298c8f70a6504336c050f,British Association of Critical Care Nurses,United Kingdom
