Eid,Index_Terms
2-s2.0-85029472472," Animals Anthocyanins Aorta Article Blood Pressure EC50 Injections, Intravenous Male Mesenteric Arteries Nitric Oxide Synthase Type III Pyruvaldehyde RNA, Messenger Rats, Inbred WKY Vasodilation Wistar Kyoto rat acetylcholine animal animal experiment animal model animal tissue anthocyanin anthocyanin cyanidin 3 rutinoside aorta aortic disease blood pressure controlled study cyanidin 3-rutinoside dose response drug effect drug efficacy endothelial nitric oxide synthase genetics intravenous drug administration male mean arterial pressure mesenteric artery messenger RNA metabolism methylglyoxal n(g) nitroarginine nitric oxide nonhuman noradrenalin pathophysiology priority journal protein expression rat unclassified drug vasoconstriction vasodilatation vasodilator agent"
2-s2.0-85029010519, Adrenocorticotropic Hormone Animals Arcuate Nucleus of Hypothalamus Article Brain Corticotropin-Releasing Hormone Eating Hot Temperature Male Preoptic Area Proto-Oncogene Proteins c-fos Rats Temperature animal animal behavior animal cell animal experiment arcuate nucleus biosynthesis blood body temperature brain comparative study controlled study corticotropin corticotropin blood level corticotropin releasing factor eating environmental exposure environmental temperature feeding behavior food intake heat hematocrit high temperature hypothalamic paraventricular nucleus low temperature male medial preoptic area metabolism nonhuman physiology preoptic area priority journal protein c fos rat rectum temperature solitary tract nucleus temperature
2-s2.0-85029530791," Aged Aged, 80 and over Article Biomechanical Phenomena Bone Plates Cadaver Compartment Syndromes Female Fracture Fixation, Internal Humans Leg Male Prospective Studies Tibial Fractures aged anterior tibial syndrome biomechanics bone plate cadaver compartment syndrome controlled study devices female human human tissue leg leg length male medial malleolus minimally invasive surgery osteosynthesis pathology plate fixation priority journal procedures prospective study sodium chloride surgical approach tibia fracture very elderly"
2-s2.0-85028915029, Charge carriers Doping (additives) Energy and environment Energy gap Environmental remediation Graphitic carbon nitrides Heat treatment Heterojunctions Hydrogen production Photocatalysts Photocatalytic activities Photocatalytic hydrogen Photocatalytic hydrogen production Photocatalytic performance Photogenerated charge carriers Solar energy Solutions
2-s2.0-85029452820," Adult Aged Astrocytoma Brain Neoplasms Cerebral Cortex Craniotomy Female Follow-Up Studies Humans Imaging, Three-Dimensional Male Middle Aged Neuronavigation Neurophysiological Monitoring Oligodendroglioma Photography Reproducibility of Results Retrospective Studies Treatment Outcome Young Adult adult aged anatomy astrocytoma brain cortex brain surgery brain tumor case report clinical article comparative study craniotomy diagnostic imaging female follow up human kappa statistics male middle aged neuronavigation neurophysiological monitoring oligodendroglioma pathology photography reproducibility retrospective study three dimensional imaging treatment outcome young adult"
2-s2.0-85028729325, Angle estimation Circle criterion Degrees of freedom (mechanics) Design LMI approach LMI design Linear matrix inequalities Lipschitz systems Monotonics Nonlinear equations Nonlinear systems Observers designs Slip angle Slip angle estimation ℋ∞ synthesis
2-s2.0-85028055860, Bioconversion Biomass Biorefineries Combined heat and power Emergy assessment Environmental management Environmental performance assessment Environmental protection Environmental sustainability Feedstocks Industrial chemicals Lignocellulosic feedstocks Methanol Methanol fuels Napier grass Refining Solar energy Sustainability indicators Sustainable development
2-s2.0-85027434894," Administration, Cutaneous Anesthetics, Local Article Cell Line Chemical analysis Chitosan Controlled drug delivery Drug Carriers Drug Delivery Systems Encapsulation Encapsulation efficiency Green Chemistry Technology Humans Lactic Acid Lactic acid Lidocaine Nanoparticle (NPs) Nanoparticles Oligo(lactic acid) Poly lactic acid Skin Absorption Synthesis (chemical) Targeted drug delivery Therapeutic agents Transdermal drug delivery systems Water-based systems cell line chemical structure chemistry chitosan conjugation controlled study cutaneous drug administration drug carrier drug delivery system encapsulation green chemistry human human cell hydrophobicity lactic acid lactic acid derivative lidocaine lipophilicity local anesthetic agent nanoparticle polylactic acid polymerization skin absorption synthesis water"
2-s2.0-85027402434," Cell Differentiation Cell Proliferation Dental Papilla Humans Lipopolysaccharides Mesenchymal Stromal Cells Osteogenesis Porphyromonas gingivalis Stem Cells Tooth Apex bone development cell differentiation cell proliferation cytology drug effect growth, development and aging human lipopolysaccharide mesenchymal stroma cell metabolism physiology stem cell tooth apex tooth papilla"
2-s2.0-85026820399, Fully nonlinear Hilbert spectrum Mathematical structure Non-stationary time series One-class Classification Performance tests Support tensor machines Support vector machines Tensors Time series Time series analysis Time-series data Vector spaces Vectors
2-s2.0-85027496527, Algebra Cayley graphs Directed graphs Expander graphs Finite extension Graph theory Local ring Nilpotency Unit group Vertex set Weil's bound
2-s2.0-85029227305," Administration, Oral Adult Anti-HIV Agents Article Biological Availability Coinfection Double-Blind Method Emtricitabine Female HIV Infections HIV-1 Hepatitis B Hepatitis C Human immunodeficiency virus 1 Human immunodeficiency virus 1 infection Human immunodeficiency virus infection Humans Male Quality of Life RNA, Viral Raltegravir Potassium Tenofovir Viral Load adult anti human immunodeficiency virus agent bioavailability blood blood level blood sampling clinical trial controlled study dosage schedule comparison double blind procedure drug effect emtricitabine emtricitabine plus tenofovir disoproxil female hepatitis B hepatitis C human immune reconstitution inflammatory syndrome immunosuppressive treatment liquid chromatography-mass spectrometry male medical research mixed infection oral drug administration phase 3 clinical trial physiology priority journal quality of life raltegravir randomized controlled trial screening sustained virologic response tenofovir tenofovir disoproxil virology virus RNA virus load virus resistance"
2-s2.0-85026825336, Europe North America Pacific Ocean Pacific Rim aerodynamics air quality atmospheric pollution health impact particulate matter pollution monitoring public health
2-s2.0-85026907424,---
2-s2.0-85026811654, Convergence of numerical methods Failure mechanism Finite element limit analysis Finite element method Limit analysis Opening Plane strain condition Stability Strain Strength gradients Trenchless construction Underground walls design method equation failure mechanism limit analysis stability analysis strength trenchless technology underground construction wall
2-s2.0-85026725834," Anionic polymerization Cationic polymerization Cationic surfactants Conducting polymers Dyes Electronic application Emulsification High resolution transmission electron microscopy Molecules PEDOT:PSS Poly(styrene sulfonate) Poly-3 ,4-ethylenedioxythiophene Polymerization Possible mechanisms Spheres Spherical nanoparticles Spherical particle Spherical shape Styrene Surface active agents Thermodynamic stability Transmission electron microscopy"
2-s2.0-85026384092," Adolescent Adult Blotting, Western CFU counting Cell Proliferation Colony-Forming Units Assay Dinoprostone Enzyme-Linked Immunosorbent Assay Fluorescent Antibody Technique Humans NANOG protein, human Nanog Homeobox Protein Octamer Transcription Factor-3 POU5F1 protein, human Periodontal Ligament Pluripotent Stem Cells Real-Time Polymerase Chain Reaction Stage-Specific Embryonic Antigens Stress, Mechanical Western blotting adolescent adult cell proliferation cytology drug effect enzyme linked immunosorbent assay fluorescent antibody technique human mechanical stress metabolism octamer transcription factor 4 periodontal ligament pluripotent stem cell prostaglandin E2 real time polymerase chain reaction stage specific embryo antigen stage-specific embryonic antigen-4 transcription factor NANOG"
2-s2.0-85026448846," Article Early Detection of Cancer False Negative Reactions Female Humans Laboratories Mass Screening Papanicolaou Test Papanicolaou test Quality Assurance, Health Care Thailand Uterine Cervical Neoplasms Vaginal Smears abnormal laboratory result cancer screening diagnostic accuracy diagnostic test accuracy study early cancer diagnosis endometrium carcinoma false negative result female health care quality human human cell laboratory laboratory test major clinical study mass screening medical society mixed Mullerian tumor priority journal procedures rescreening screening small cell carcinoma squamous cell carcinoma squamous intraepithelial lesion of the cervix statistics and numerical data uterine cervix carcinoma in situ uterine cervix cytology uterine cervix tumor uterus carcinoma vagina smear"
2-s2.0-85022210143," Adult Article Biomarkers Bipolar Disorder Blood Glucose Body Mass Index C reactive protein C-Reactive Protein Cross-Sectional Studies Depressive Disorder, Major Female Humans Insulin Resistance Male Metabolic Syndrome Middle Aged Nitric Oxide Obesity Tobacco Use Disorder Uric Acid adult advanced oxidation protein product age analysis biological marker bipolar disorder blood body mass comparative study controlled study cross-sectional study disease association educational status female glucose glucose blood level glucotoxicity haptoglobin high density lipoprotein homeostasis model assessment human inflammation insulin insulin blood level insulin resistance insulin sensitivity lipid hydroperoxide lipoprotein blood level low density lipoprotein major clinical study major depression male mental patient metabolic syndrome X metabolism metabolite middle aged nitric oxide nitrosative stress obesity oxidative stress pancreas islet beta cell pancreas islet cell function pathophysiology physiology priority journal protein blood level psychology sex difference tobacco dependence triacylglycerol triacylglycerol blood level uric acid uric acid blood level"
