Eid,Index_Terms
2-s2.0-85108521910,Charge neutralization Electric conduction Experimental and numerical studies Measurement and simulation Rod-plane electrodes Surface charge decay Surface potential decays Surface potential distributions
2-s2.0-85144104941,---
2-s2.0-85096502665,"Animals Eating Female Gene Expression Goats HSP70 Heat-Shock Proteins Lactation Mammary Glands, Animal Milk Seasons Temperature"
2-s2.0-85085532876,"Calcium Cell Cycle Proteins Flavanones G2 Phase Gene Expression Regulation, Fungal Genes, Fungal Protein-Tyrosine Kinases Saccharomyces cerevisiae Saccharomyces cerevisiae Proteins Signal Transduction"
2-s2.0-85086023934,Cd concentrations Competitive sorption Contaminated soils Essential elements Iron concentrations Paddy field soils Zero-valent iron Zn accumulations
2-s2.0-85087110397,"Betacoronavirus China Coronavirus Infections Disease Outbreaks Disease Transmission, Infectious Endoscopy, Gastrointestinal Female Humans Infection Control Male Occupational Health Pandemics Patient Safety Pneumonia, Viral Risk Assessment Safety Management Video Recording"
2-s2.0-85073807581,"Animals Chimera Coronavirus Coronavirus Infections Diarrhea Genome, Viral Phylogeny Recombination, Genetic Retrospective Studies Swine Swine Diseases Vietnam Virulence"
2-s2.0-85097762668,Average particle size FTIR spectroscopy Ferrous chloride Hibiscus rosa sinensis Inductively coupled plasma-optical emission spectroscopy Iron oxide nanoparticle Microbial analysis Proximate analysis
2-s2.0-85090292102,---
2-s2.0-85079848582,---
2-s2.0-85087000617,Flexographic printing Fracture surfaces Print qualities Print uniformity Printability analysis Printed samples Tone reproduction Water-based inks
2-s2.0-85085338599,---
2-s2.0-85072398574,"Clostridium Fermentation Genome, Bacterial Genomics Genotype Genotyping Techniques Hevea Phenotype Phylogeny Succinic Acid Waste Products Wood"
2-s2.0-85074257371,Direct synthesis Dry reforming-of-methane ICGC-8 Mesoporous Metal nitrides
2-s2.0-85089810860,Acute viral hepatitis Biosensing Techniques Carry-over contamination DNA Detection approach Diagnostic methods Displacement reactions Dna strand displacements Gold Gold nanoparticle labeling Hepatitis E virus Limit of Detection Metal Nanoparticles Nucleic Acid Hybridization Visual observations
2-s2.0-85075425267,Alginate films Carboxy methylcellulose Consumer acceptance Consumer preferences Edible films Long lasting Micro droplets Tom-yum soup
2-s2.0-85076613850,---
2-s2.0-85090843923,"Acetic Acid Administration, Oral Analgesics Animals Area Under Curve Behavior Curcumin Dose-Response Relationship, Drug Drug Synergism Drug Therapy, Combination Male Mice Mice, Inbred ICR Nociception Pain Management Pain Measurement Pregabalin"
2-s2.0-85087019896,Electric fans Electronic waste (e waste) Local markets Material flow analysis Observational study Polyurethane Foam Potential risks Rural community
2-s2.0-85077494795,Battery energy storage Cloud infrastructures Design modeling Electricity Generating Authority of Thailand Renewable energies Renewable energy source Resource allocation problem Smart grid
2-s2.0-85088856135,---
2-s2.0-85076505939,"Adult Arginine Arterial Pressure Bacteremia Case-Control Studies Echocardiography Female Hematocrit Hemoglobins Humans Malaria, Falciparum Male Middle Aged Nitric Oxide Patient Acuity Regional Blood Flow Vascular Resistance Young Adult"
2-s2.0-85074644581,"Absorptiometry, Photon Adult Anti-HIV Agents Bone Density CD4 Lymphocyte Count Female Fractures, Bone HIV Infections Hip Humans Incidence Lumbar Vertebrae Male"
2-s2.0-85081745907,---
2-s2.0-85075468039,Adult Calendars as Topic Female Humans Illusions Imagination Mathematical Concepts Space Perception Synesthesia Young Adult
2-s2.0-85118795496,Active components Larger particle sizes Oxidative dehydrogenation of ethanol Oxidative dehydrogenations Particles sizes Performance Silica supports Silver-lithium Small particle size ]+ catalyst
2-s2.0-85087477794,Chitosan Cyclodextrins Humans Osteogenesis Periodontal Ligament Triterpenes
2-s2.0-85083661454,---
2-s2.0-85091404948,---
2-s2.0-85098774941,---
2-s2.0-85088376454,"Anesthesia, Local Anesthetics, Local Double-Blind Method Female Humans Lidocaine Male Pain Measurement Prilocaine Trigger Finger Disorder"
2-s2.0-85085898903,"Aged Carcinoma, Hepatocellular Hepatectomy Hepatic Veins Humans Laparoscopy Liver Neoplasms Male"
2-s2.0-85085275602,Carbide surfaces Catalytic deactivation Computational studies Dry reforming-of-methane Elementary reaction Ni-based catalyst Reaction mechanism Transformation pathways
2-s2.0-85061900274,"Acute Coronary Syndrome Cholesterol, LDL Humans Hydroxymethylglutaryl-CoA Reductase Inhibitors Percutaneous Coronary Intervention Retrospective Studies Thailand Treatment Outcome"
2-s2.0-85078884975,"Animals Immunity, Cellular Interferon-gamma Interleukin-10 Lung Lymphocyte Activation Porcine Reproductive and Respiratory Syndrome Porcine respiratory and reproductive syndrome virus RNA, Viral Sus scrofa Swine Vaccines, Attenuated Viral Vaccines"
2-s2.0-85105961631,---
2-s2.0-85086394011,"Airway Extubation Betacoronavirus Coronavirus Infections Humans Manikins Pandemics Personal Protective Equipment Pneumonia, Viral"
2-s2.0-85090230056,---
2-s2.0-85079462637,---
2-s2.0-85086655634,---
2-s2.0-85079641411,Commercial vessels Economic impacts Economic situation Gulf of Thailand Household income Qualitative approach Sample sizes Small scale
2-s2.0-85082082141,---
2-s2.0-85078032861,"Animals Cadmium Ducks Environmental Monitoring Food Contamination Lead Meat Metals, Heavy Risk Assessment Thailand"
2-s2.0-85103481385,---
2-s2.0-85097170650,---
2-s2.0-85067029849,Adult Blepharoplasty Conjunctiva Eyelid Diseases Female Graves Ophthalmopathy Humans Male Middle Aged Oculomotor Muscles Retrospective Studies
2-s2.0-85071776299,---
2-s2.0-85088163145,---
2-s2.0-85089216023,Business Process Business process model and notation (BPMN) Integrated service Messaging services Paths coverages Reduce time Service development Test case
2-s2.0-85089720229,"Animals Arginine Blood Urea Nitrogen Cat Diseases Cats Creatinine Dog Diseases Dogs Elasticity Imaging Techniques Female Kidney Male Renal Insufficiency, Chronic"
2-s2.0-85090359698,Alginate encapsulation Biological hydrogen production Encapsulated systems Escherichia coli Hydrogen Hydrogenase Inorganic semiconductors Light Nanoparticles Photocatalytic hydrogen production Photosynthetic systems Production efficiency Titanium Titanium dioxides (TiO2)
2-s2.0-85082534612,"Animals Animals, Wild Cattle Deer Feces Florida Food Contamination Food Microbiology Ohio Salmonella Salmonella Infections, Animal"
2-s2.0-85094809714,"Adult Cervical Intraepithelial Neoplasia Cross-Sectional Studies Cyclin A1 DNA Methylation DNA, Viral Early Detection of Cancer Female Follow-Up Studies Human Papillomavirus DNA Tests Humans Middle Aged Papillomaviridae Papillomavirus Infections Prognosis Promoter Regions, Genetic Self Care Specimen Handling Thailand Uterine Cervical Neoplasms"
2-s2.0-85081210596,"Alligators and Crocodiles Amoxicillin Animals Anti-Bacterial Agents Area Under Curve Drug Administration Schedule Fresh Water Half-Life Injections, Intramuscular Male Random Allocation"
2-s2.0-85084495115,Anti-microbial activity Energy dispersive X ray spectroscopy Fourier transform infra red (FTIR) spectroscopy Inhibitory concentration Nanoparticle synthesis Silver nanoparticles (AgNps) Spherical silver nanoparticles Total flavonoid contents
2-s2.0-85086097817,---
2-s2.0-85088584413,---
2-s2.0-85083205835,Catalytic effects Colorless solution Eggs Flow Injection Analysis Flow injection spectrophotometry Flow-injection determination Iodine Matrix components Protein precipitation Reduction reaction Simple treatments
2-s2.0-85078132633,"Combined Modality Therapy Comorbidity Conjunctivitis, Allergic Diagnosis, Differential Disease Management Humans Immunoassay Symptom Assessment"
2-s2.0-85087590569,Error free transmission Injected current Operating ranges Optimized designs Quantum dot semiconductor optical amplifier Saturation output power Temperature dependence Threshold currents
2-s2.0-85060333274,---
2-s2.0-85092720817,---
2-s2.0-85090119802,"Activities of Daily Living Betacoronavirus Coronavirus Infections Health Behavior Humans Pandemics Pneumonia, Viral Social Distance Social Isolation Thailand"
2-s2.0-85090111562,---
2-s2.0-85078835895,"Blood Gas Analysis Child Child, Preschool Female High-Frequency Ventilation Hospital Mortality Humans Infant Male Odds Ratio Pediatrics Respiration, Artificial Respiratory Distress Syndrome, Adult Retrospective Studies"
2-s2.0-85086333316,---
2-s2.0-85089183994,Band gap engineering Crystalline quality High resolution X ray diffraction Lattice matching Low- temperature process Quaternary alloys Temperature dependent Temperature stability
2-s2.0-85078878431,---
2-s2.0-85089654142,"Apoptosis B7-H1 Antigen Biomarkers, Tumor Humans Ligands Lymphocytes, Tumor-Infiltrating Lymphoma, Large B-Cell, Diffuse Prognosis Tumor Microenvironment"
2-s2.0-85069879723,Brain connectivity Environmental variables Equality constraints Multiple linear regressions Problem parameters Regularization Structural equation modeling Structural equation models
2-s2.0-85092105658,---
2-s2.0-85105606169,Advanced researches IT firms IT industry Innovation process Risky investments Value creation
2-s2.0-85082762755,Aqueous phase Biodiesel production Endothermic reactions Exothermic channel Glycerol conversions Impurities in Methanol production Methanol synthesis
2-s2.0-85066633856,---
2-s2.0-85070224570,---
2-s2.0-85092889885,"Adaptation, Physiological Chromosomes, Plant Droughts Gene Expression Profiling Gene Expression Regulation, Plant Gene Regulatory Networks Oryza Plant Proteins Quantitative Trait Loci"
2-s2.0-85083386381,---
2-s2.0-85090408695,Carbonized woods Galvanized steels Heat distribution High energy conversions Maximum temperature Porous structures Smoke ventilation Volatile matters
2-s2.0-85088857953,Alleles Cohort Studies DNA Copy Number Variations DNA Mutational Analysis Female Gene Frequency Genomic Instability Humans Loss of Heterozygosity Male Mutation Myelodysplastic Syndromes Phenotype Prognosis Survival Analysis Treatment Outcome Tumor Suppressor Protein p53
2-s2.0-85079000040,Bipolar Disorder Endophenotypes Female Human Development Humans Neurodevelopmental Disorders Pregnancy Prenatal Exposure Delayed Effects Schizophrenia
2-s2.0-85091767244,---
2-s2.0-85097223331,---
2-s2.0-85089128649,---
2-s2.0-85091404259,---
2-s2.0-85085909424,Adsorption Drug Carriers Drug Design Hydrogen Bonding Lipid Bilayers Lipids Molecular Dynamics Simulation Permeability Phosphatidylcholines Solubility Static Electricity Xanthones beta-Cyclodextrins
2-s2.0-85078151036,Adult Animals Caliciviridae Infections Child Dog Diseases Dogs Family Characteristics Humans Norovirus Phylogeny Thailand
2-s2.0-85088251314,---
2-s2.0-85087072762,---
2-s2.0-85085988180,---
2-s2.0-85077429939,Downside risks Electricity consumers Energy trading Industrial consumers Optimization problems Procurement process Stochastic problems Uncertain parameters
2-s2.0-85115670292,---
2-s2.0-85089445858,Engineering properties Environmental issues Firing temperature Indoor pollutants Interaction mechanisms Mixing proportions Toluene adsorption Traditional ceramics
2-s2.0-85082146092,"Antibodies, Monoclonal Antibodies, Neutralizing Antibodies, Viral Betacoronavirus Binding Sites China Coronavirus Infections Humans Immunotherapy Middle East Respiratory Syndrome Coronavirus Pneumonia, Viral Protein Structure, Tertiary Receptors, Virus SARS Virus Spike Glycoprotein, Coronavirus"
2-s2.0-85094932760,Acute Kidney Injury Anticoagulants Critical Illness Humans Renal Dialysis Renal Replacement Therapy
2-s2.0-85091210487,---
2-s2.0-85075015146,"Adult Aged Aged, 80 and over Anxiety Cross-Sectional Studies Depression Factor Analysis, Statistical Female Humans Lichen Planus, Oral Male Middle Aged Psychological Tests Reproducibility of Results Stress, Psychological Surveys and Questionnaires"
2-s2.0-85088879976,"Acetic Acid Ananas Bacterial Typing Techniques Base Composition Citrullus DNA, Bacterial Fruit Gluconobacter Nucleic Acid Hybridization Phylogeny RNA, Ribosomal, 16S Sequence Analysis, DNA Thailand"
2-s2.0-85085621325,---
2-s2.0-85083443556,Economic feasibilities Household applications Internal rate of return Levelized cost of electricities Photovoltaic generation Photovoltaic productions Solar photovoltaic system Techno-Economic analysis
2-s2.0-85087972087,"Air Pollutants Biodegradation, Environmental Biofilms Bioreactors Candida Empty bed residence time Equipment Design Filtration Membranes, Artificial Methanol Methanol concentration Microbial structures Removal efficiencies Steady and transient state Steady-state condition Transient conditions Transient state tests Xanthobacter"
2-s2.0-85097332619,High resolution ITS applications Iteration count Mesh resolution Network structures Physics simulation Prototype implementations Skin deformation
2-s2.0-85087343148,---
2-s2.0-85076863864,Aggregative games techniques Mixed oligopoly Oligopoly models Research and development Social welfare Welfare effects
2-s2.0-85088566816,---
2-s2.0-85091844509,Conducting particles Control voltages Dc electric field Gas insulated systems Grounded electrodes Negative voltage Positive voltage System operation
2-s2.0-85082145367,"Genetic Variation Genotype Genotyping Techniques Global Health Humans Malaria, Vivax Plasmodium vivax"
2-s2.0-85085375586,---
2-s2.0-85069744102,Bronsted acid sites Hydrogen uptake Lewis Acid Lewis acid site Octahedral Tetrahedral Tungsten oxide Tungsten oxide catalysts
2-s2.0-85079061094,Behcet Syndrome Computed Tomography Angiography Humans Male Middle Aged Radioimmunodetection Superior Vena Cava Syndrome
2-s2.0-85084359961,---
2-s2.0-85091704468,Electrogoniometers Ergonomic design Two-axis Upper limbs Wrist posture
2-s2.0-85079875596,---
2-s2.0-85098070264,Fuel properties Heating value Liquid products Non-catalytic Oxygen content Polyethylene waxes Pyrolysis oil Pyrolysis temperature
