_id,funding_agency_name,Country
6752ae4cf70a6504336c1f45,Faculty of Engineering Research and Institute of Research and Development,Thailand
6752ae4df70a6504336c1f46,Department of Microbiology and Parasitology,Thailand
6752ae4ef70a6504336c1f47,Biodiversity Research and Training programme,Thailand
6752ae4ff70a6504336c1f48,Masahiro Tsuboi,None
6752ae50f70a6504336c1f49,Roy S. Herbst,None
6752ae51f70a6504336c1f4a,"Project for Cooperative R&D between Industry, Academy, and Research Institute",South Korea
6752ae51f70a6504336c1f4b,Nabsolute Co. Ltd.,Thailand
6752ae52f70a6504336c1f4c,Dementia Drug Resources Development Center,Thailand
6752ae53f70a6504336c1f4d,NON-ASEAN Scholarship Board,None
6752ae54f70a6504336c1f4e,Animals for Scientific Purposes Act,Australia
6752ae55f70a6504336c1f4f,National Research Council Guide for the Care,Canada
6752ae55f70a6504336c1f50,Marriage of Agriculture,Thailand
6752ae56f70a6504336c1f51,Genomics Research Network on Disease Resistance in Shrimp,Thailand
6752ae57f70a6504336c1f52,Clinixir Co. Ltd,Thailand
6752ae58f70a6504336c1f53,Center of Excellence for Allergy and Clinical Immunology,Thailand
6752ae58f70a6504336c1f54,Division of Allergy,None
6752ae59f70a6504336c1f55,"Fresh & Friendly Farm Co., Ltd.",Thailand
6752ae5af70a6504336c1f56,Dental Research Project,None
6752ae5bf70a6504336c1f57,Andrew David Heitman Neurovascular Foundation,United States
6752ae5cf70a6504336c1f58,PMU-C,Thailand
6752ae5df70a6504336c1f59,Akary Myat tun,None
6752ae5df70a6504336c1f5a,Ambros hänggi,None
6752ae61f70a6504336c1f5b,Annemarie Ohler,None
6752ae62f70a6504336c1f5c,BNhS,None
6752ae63f70a6504336c1f5d,Becky Desjardins,None
6752ae64f70a6504336c1f5e,David Bacon,None
6752ae64f70a6504336c1f5f,Kedar Bhide,None
6752ae65f70a6504336c1f60,NME,United Kingdom
6752ae66f70a6504336c1f61,Pratyush P. Mohapatra,None
6752ae66f70a6504336c1f62,Santanu Dey and Nilam Dutta,None
6752ae67f70a6504336c1f63,ulrich Scheidt and Konrad Kürbis,None
6752ae68f70a6504336c1f64,Lightbug Ltd,United Kingdom
6752ae69f70a6504336c1f65,Tito's Handmade Vodka,United States
6752ae6af70a6504336c1f66,Absolute Well Being Group Co.,Thailand
6752ae6bf70a6504336c1f67,ECCU,Eastern Caribbean Central Bank (ECCU) is located in Saint Kitts and Nevis.
6752ae6cf70a6504336c1f68,328 Si Ayutthaya Rd.,Thailand
6752ae6ef70a6504336c1f69,Key Laboratory of Fine Chemical Application TechnoLogy of Luzhou,China
6752ae6ff70a6504336c1f6a,Cardiac Center,None
6752ae70f70a6504336c1f6b,Faculty of Business and Economics,None
6752ae70f70a6504336c1f6c,"Department of Microbiology, and Medical Research Center",None
6752ae71f70a6504336c1f6d,CU-NTU-TU,Thailand
6752ae72f70a6504336c1f6e,Tosaphol Saetung Keetap-ithchayakul,Thailand
6752ae72f70a6504336c1f6f,Lightsources for Africa,None
6752ae74f70a6504336c1f70,TSM,None
6752ae75f70a6504336c1f71,Richeal Ni Riordain,None
6752ae75f70a6504336c1f72,Siri Beier Jensen,None
6752ae76f70a6504336c1f73,Group Aunt Thongkum Foundation,Thailand
6752ae77f70a6504336c1f74,Integrated Research Center,None
6752ae78f70a6504336c1f75,Busrakham Jasmine Limited,Thailand
6752ae78f70a6504336c1f76,SERE,None
6752ae79f70a6504336c1f77,European Union Next‐GenerationEU,The European Union
6752ae7af70a6504336c1f78,Marie Skłodowska‐Curie foundation,European Union (EU)
6752ae7af70a6504336c1f79,EU-India Platform for Social Sciences and Humanities,India
6752ae7bf70a6504336c1f7a,Eunice Kennedy,United States
6752ae7cf70a6504336c1f7b,Graduate School Fund,None
6752ae7df70a6504336c1f7c,Ratchadapisek Sompoj Endowment Fund,Thailand
6752ae7df70a6504336c1f7d,Casey Simons,None
6752ae7ef70a6504336c1f7e,College of Science SciRIS-II,United States
6752ae7ff70a6504336c1f7f,College of Science SciRIS‐II,United States
6752ae80f70a6504336c1f80,"Department of Microbiology, Faculty of Science",None
6752ae81f70a6504336c1f81,National Science Research and Innovation Fund,Thailand
6752ae81f70a6504336c1f82,Rachel Ong ViforJ,None
6752ae82f70a6504336c1f83,Institute of Virology and Immunology IVI,Switzerland
6752ae82f70a6504336c1f84,"Program Management Unit for Human Resources and Institutional Development, Research, and Innovation— CU",Thailand
6752ae83f70a6504336c1f85,"Program Management Unit for Human Resources and Institutional Development, Research, and Innovation—CU",Thailand
6752ae84f70a6504336c1f86,National Cyclotron,Thailand
6752ae85f70a6504336c1f87,PET Centre,None
6752ae86f70a6504336c1f88,Center of Excellence in Natural Products for Ageing and Chronic Diseases,Thailand
6752ae87f70a6504336c1f89,Dr Sajita Setia,None
6752ae87f70a6504336c1f8a,Janssen Pharmaceuticals Asia Pacific,Thailand
6752ae88f70a6504336c1f8b,National Vaccination Fund,Thailand
6752ae89f70a6504336c1f8c,TNA-based,None
6752ae8af70a6504336c1f8d,Center of Excellence in Applied in Epidemiology,Thailand
6752ae8af70a6504336c1f8e,Research Institute,None
6752ae8bf70a6504336c1f8f,DISAT,Italy
6752ae8cf70a6504336c1f90,European Union Horizon 2020 Research and Innovation 772 programme,European Union
6752ae8cf70a6504336c1f91,IMPACOM,None
6752ae8df70a6504336c1f92,Institute of Nature Conservation,Poland
6752ae8ef70a6504336c1f93,Interdepartmental Network of Spectroscopy,None
6752ae8ff70a6504336c1f94,Mekong Region Land Governance Project,Thailand
6752ae90f70a6504336c1f95,Jamie Erin Follicular Lymphoma Consortium,United States
6752ae90f70a6504336c1f96,Arnulfo Zepeda Dominguez,None
6752ae91f70a6504336c1f97,Medical Comms,None
6752ae92f70a6504336c1f98,Zuellig Pharma Therapeutics,Thailand
6752ae93f70a6504336c1f99,Research Institute for Health Science,Thailand
6752ae94f70a6504336c1f9a,Department of Retrovirology,Thailand
6752ae95f70a6504336c1f9b,Development of Chula New Faculty Staff,Thailand
6752ae96f70a6504336c1f9c,"Gene Bio Tech Co., Ltd",Thailand
6752ae97f70a6504336c1f9d,"Gene Bio Tech Co., Ltd.",Thailand
6752ae98f70a6504336c1f9e,Center of Excellence in Microbial Technology for Marine Pollution Treatment,Thailand
6752ae99f70a6504336c1f9f,Wannaporn Uthaiwat,None
6752ae9af70a6504336c1fa0,Hope Pharmaceuticals,United States
6752ae9af70a6504336c1fa1,Excellence Center for Sleep Disorders,Thailand
6752ae9ef70a6504336c1fa2,Department of Anaesthesiology,None
6752ae9ef70a6504336c1fa3,Department of Science and Mathematics,None
6752ae9ff70a6504336c1fa4,"National Science, Research, and Innovation fund",Thailand
6752aea0f70a6504336c1fa5,FAPA-CP,None
6752aea1f70a6504336c1fa6,Marisa Senngam,None
6752aea2f70a6504336c1fa7,Collaborative Research Survey on Marine Fisheries Resources and Marine Environment in the Gulf of Thailand,Thailand
6752aea3f70a6504336c1fa8,"Department of Critical Care Medicine, Respiratory Institute",United States
6752aea4f70a6504336c1fa9,"Division of Endocrinology, Diabetes and Hypertension",United States
6752aea5f70a6504336c1faa,Chakorn Viriyakul and Chuvich Chaovarin,Thailand
6752aea5f70a6504336c1fab,Center of Excellence for Shrimp Molecular Biology and Biotechnology,Thailand
6752aea6f70a6504336c1fac,Youth Trial Board,None
6752aea7f70a6504336c1fad,Research grant for Excellent Mid-Career Research,None
6752aea8f70a6504336c1fae,National Energy R&D Center of Petroleum Refining Technology,China
6752aea9f70a6504336c1faf,RIPP,Thailand
6752aeabf70a6504336c1fb0,Shionogi and Pulmocide,Japan
6752aeacf70a6504336c1fb1,NCBP,United States
6752aeadf70a6504336c1fb2,"Abbott, Fresenius, Nutricia, Nestle, Takeda",Switzerland
6752aeaef70a6504336c1fb3,Oktal Pharma,Croatia
6752aeaef70a6504336c1fb4,"Eikonnex AI Co., Ltd.",Thailand
6752aeaff70a6504336c1fb5,Allergy Diagnosis and Systems Medicine Interest Group of EAACI,European Union
6752aeb0f70a6504336c1fb6,Anagany Inc.,None
6752aeb1f70a6504336c1fb7,DAAB,None
6752aeb2f70a6504336c1fb8,DGAKI,Germany
6752aeb2f70a6504336c1fb9,Danube Allergy Research Cluster,Austria
6752aeb3f70a6504336c1fba,EAACI Scientific Media Communications Committee,None
6752aeb4f70a6504336c1fbb,"Trade, Environment and Development Hub project",United Kingdom
6752aeb5f70a6504336c1fbc,"Department of Textile Engineering, Faculty of Engineering",Thailand
6752aeb8f70a6504336c1fbd,MWCO,None
6752aeb9f70a6504336c1fbe,ChulalongkornColostethus macha,Thailand
6752aeb9f70a6504336c1fbf,Noboa V & Moya IM,None
6752aebaf70a6504336c1fc0,Office of the Education Council Fund and Also,Thailand
6752aebbf70a6504336c1fc1,"Rano Tech Co., Ltd.",Thailand
6752aebcf70a6504336c1fc2,Chuchat Choklap,Thailand
6752aebdf70a6504336c1fc3,Wildlife Research Center,Thailand
6752aebdf70a6504336c1fc4,Animal Virome and Diagnostic Development Research Unit,Thailand
6752aebef70a6504336c1fc5,SEAFDEC,Thailand
6752aebff70a6504336c1fc6,Frida Abramov,None
6752aec0f70a6504336c1fc7,HBV,None
6752aec0f70a6504336c1fc8,John Flaherty,None
6752aec1f70a6504336c1fc9,Priyanka Arora,None
6752aec2f70a6504336c1fca,Centre of Excellence in Artificial Intelligence,Thailand
6752aec3f70a6504336c1fcb,"AbbVie, Acadia, Acorda, Adamas, Addex, Amneal, Aptinyx, Axial",United States
6752aec4f70a6504336c1fcc,PHAR,None
6752aec4f70a6504336c1fcd,Division of General and Thoracic Surgery,None
6752aec5f70a6504336c1fce,"Akkhraratchakumari Veterinary College, One Health Research Center",Thailand
6752aec6f70a6504336c1fcf,Center of Excellence in Innovation of Essential Oil,Thailand
6752aec7f70a6504336c1fd0,"Petroleum and Petrochemical College, Center of Excellence on Petrochemical and Materials Technology",Thailand
6752aec8f70a6504336c1fd1,TGIST 2020,Thailand
6752aec9f70a6504336c1fd2,NSCLC,None
6752aec9f70a6504336c1fd3,Division of Endocrinology,None
6752aecaf70a6504336c1fd4,Taishi Inoue,None
6752aecbf70a6504336c1fd5,Economists for Peace & Security Panel,United States
6752aeccf70a6504336c1fd6,Taylor Yeates,None
6752aeccf70a6504336c1fd7,ACMU,None
6752aecdf70a6504336c1fd8,NMNL,None
6752aecef70a6504336c1fd9,W. van Bohemen,None
6752aecff70a6504336c1fda,Veterinary Diagnostic Laboratories,United States
6752aed0f70a6504336c1fdb,Sourabh Fulmali and Ebru Yildiz,None
6752aed1f70a6504336c1fdc,PHACS ACASI,United States
6752aed1f70a6504336c1fdd,GAMRIF,United Kingdom
6752aed2f70a6504336c1fde,Center of Excellence in Computational Chemistry,Thailand
6752aed3f70a6504336c1fdf,National Vaccine Institutes,Thailand
6752aed4f70a6504336c1fe0,Fisheries and Aquaculture Resources for Sustainable Development,Thailand
6752aed4f70a6504336c1fe1,Idlib University,Syria
6752aed5f70a6504336c1fe2,Business Informatics Laboratory,Thailand
6752aed6f70a6504336c1fe3,NMBE,Switzerland
6752aed7f70a6504336c1fe4,National Research and Innovation Information System,Thailand
6752aed7f70a6504336c1fe5,Foerderer Fund,Germany
6752aed8f70a6504336c1fe6,Research Unit of Innovative Diagnosis of Antimicrobial Resistance,Thailand
6752aed9f70a6504336c1fe7,CIBER Epidemiology and Public Health,Spain
6752aedaf70a6504336c1fe8,World Health Organization Collaborating Centre for Global Women's Health,United Kingdom
6752aedbf70a6504336c1fe9,Digital Economy and Society Development Fund,Thailand
6752aedcf70a6504336c1fea,Auditory Processing Disorder Working Group of the European Federation of Audiology Societies,None
6752aedcf70a6504336c1feb,EFAS,None
6752aeddf70a6504336c1fec,Richeal Ni Riordáin,None
6752aedef70a6504336c1fed,Boron Neutron Capture Therapy Research Center,Thailand
6752aedff70a6504336c1fee,Heleen de Weerd,None
6752aee0f70a6504336c1fef,Sasitorn Mongkolkitikul and Sureerach Dangkrajang,None
6752aee1f70a6504336c1ff0,Center of Excellence in Bioconversion and Bioseparation for Platform Chemical Production,Thailand
6752aee1f70a6504336c1ff1,Angela Knanz,None
6752aee2f70a6504336c1ff2,"Programme Unit for Human Resources & Institutional Development, Research and Innovation",Thailand
6752aee4f70a6504336c1ff3,Division of Anatomical Pathology,None
6752aee5f70a6504336c1ff4,Dr Karin Sasagawa,None
6752aee6f70a6504336c1ff5,INHART,Malaysia
6752aee7f70a6504336c1ff6,Research Management Centre,None
6752aee7f70a6504336c1ff7,Electronics Technology Department,None
6752aee8f70a6504336c1ff8,CNTs,None
6752aee9f70a6504336c1ff9,Center of Excellence in Translational Hematology,Thailand
6752aeeaf70a6504336c1ffa,Dental materials R&D center and Dental Stem Cell Biology Research Unit,Thailand
6752aeebf70a6504336c1ffb,Rolf Kohring,None
6752aeecf70a6504336c1ffc,Thomas Schlüter,None
6752aeedf70a6504336c1ffd,COAX Group Corporation Ltd,Thailand
6752aeeef70a6504336c1ffe,East Kalimantan,Indonesia
6752aeeef70a6504336c1fff,College of Built Environment,United States
6752aeeff70a6504336c2000,FT-Raman,None
6752aef0f70a6504336c2001,Laser and Optics group of SUT,Thailand
6752aef0f70a6504336c2002,Department of Molecular,None
6752aef1f70a6504336c2003,Chemical Process Computer Operation,None
6752aef2f70a6504336c2004,KU-Biodiesel,Thailand
6752aef3f70a6504336c2005,Mana Rugbumrung,Thailand
6752aef4f70a6504336c2006,Ernest Boninchi foundation,Switzerland
6752aef5f70a6504336c2007,Department of Physical Medicine and Rehabilitation,None
6752aef6f70a6504336c2008,Injury Prevention and Disaster Medicine Research Foundation,Thailand
6752aef7f70a6504336c2009,Wallace Academic Editing,Taiwan
6752aef8f70a6504336c200a,Xi'an Academician and Expert Workstation,China
6752aef8f70a6504336c200b,Xi'an Medical Research,China
6752aef9f70a6504336c200c,"Industrial Chemistry, Faculty of Applied Science",None
6752aefaf70a6504336c200d,CPHS CU,Thailand
6752aefaf70a6504336c200e,F2G Ltd,United Kingdom
6752aefbf70a6504336c200f,Phu Khieo Wildlife Sanctuary,Thailand
6752aefcf70a6504336c2010,"SORTS Corporation Co., Ltd.",Thailand
6752aefdf70a6504336c2011,CAPD,Thailand
6752aefef70a6504336c2012,Kidney Diseases Clinic,None
6752aefff70a6504336c2013,Warakoan Satitkan,Thailand
6752af00f70a6504336c2014,"Faculty of Medicine, MDCU",Thailand
6752af01f70a6504336c2015,MR Drawis,None
6752af02f70a6504336c2016,Sirinya Teeraananchai,Thailand
6752af02f70a6504336c2017,Covid vaccine antibody research fund,None
6752af03f70a6504336c2018,"Department of Mathematics and Computer Science, Faculty of Science",None
6752af04f70a6504336c2019,NIA,Thailand
6752af05f70a6504336c201a,Thanachaporn Kittipibul,None
6752af06f70a6504336c201b,Fuso Innovative Technology Fund,Japan
6752af06f70a6504336c201c,EC-CCN,None
6752af07f70a6504336c201d,"Department of Chemical Engineering, Faculty of Engineering and Graduate School",None
6752af08f70a6504336c201e,Center for the Arts,None
6752af09f70a6504336c201f,IDUB,None
6752af0af70a6504336c2020,Research University,None
6752af0af70a6504336c2021,Medica Innova Co. Ltd,Thailand
6752af0bf70a6504336c2022,"Medica Innova Co., Ltd.",Thailand
6752af0cf70a6504336c2023,Cerntek Co. Ltd,Thailand
6752af0df70a6504336c2024,"Cerntek Co., Ltd",Thailand
6752af0df70a6504336c2025,Akiva Bacovcin,None
6752af0ef70a6504336c2026,Kobey Shwayder,None
6752af0ff70a6504336c2027,Roberto Petrosino,None
6752af0ff70a6504336c2028,Research Materials Fund,United Kingdom
6752af10f70a6504336c2029,ERCP,Thailand
6752af11f70a6504336c202a,TEH-AC,None
6752af11f70a6504336c202b,DWRPIS,None
6752af12f70a6504336c202c,Deans Undergraduate Research Fund,United States
6752af13f70a6504336c202d,Ministry of Educaatiiwona nin,None
6752af15f70a6504336c202e,Amani Corporation Limited,Thailand
6752af15f70a6504336c202f,"Resolution Engineering Co., Ltd.",Thailand
6752af16f70a6504336c2030,CCFS,Australia
6752af17f70a6504336c2031,Elena Belousova,None
6752af19f70a6504336c2032,Baiya Phytopharm Co. Ltd,Thailand
6752af19f70a6504336c2033,Second Century Fund of Sitthichai Kanokudom,Thailand
6752af1af70a6504336c2034,Sirapa Klinfueng,None
6752af1bf70a6504336c2035,"Department of Animal Science, Faculty of Agriculture",Thailand
6752af1bf70a6504336c2036,Agricultural Research Development and Agency,Thailand
6752af1cf70a6504336c2037,Strategic Wisdom and Research Institute,Thailand
6752af1df70a6504336c2038,Youth Innovation in Future Medicine,None
6752af1df70a6504336c2039,"Department of Electrical and Computer Engineering, Faculty of Engineering",None
6752af1ef70a6504336c203a,Advanced Diagnostic Imaging Center,Thailand
6752af20f70a6504336c203b,Center of Excellence in Green Materials for Industrial Application,Thailand
6752af22f70a6504336c203c,"Innovation Policy Council of the Program Management Unit for Human Resources and Institutional Development, Research and Innovation",Thailand
6752af23f70a6504336c203d,NHBLI,United States
6752af24f70a6504336c203e,Clintrex LLC,United States
6752af24f70a6504336c203f,Everpharma,Austria
6752af25f70a6504336c2040,IPMDS,None
6752af26f70a6504336c2041,"Neuroderm, Neurocrine, Amneal, Acadia, Acorda, Bexion, Kyowa Kirin",United States
6752af26f70a6504336c2042,Center for Nuclear Environmental Engineering Sciences and Radioactive Waste Management,United States
6752af27f70a6504336c2043,NEESRWM,None
6752af28f70a6504336c2044,AMICULUM Asia,Singapore
6752af29f70a6504336c2045,Provincial Agricultural Extension,Thailand
6752af29f70a6504336c2046,McColl’s Retail Group Ltd,United Kingdom
6752af2af70a6504336c2047,Robert Lancaster Memorial Fund,United States
6752af2bf70a6504336c2048,Tha Khai Land Development Project,Thailand
6752af2cf70a6504336c2049,CSH,Thailand
6752af2df70a6504336c204a,"Department of Biotechnology, College of Science and Humanities",None
6752af2ef70a6504336c204b,Department of Obstetrics and Gynecology,None
6752af2ef70a6504336c204c,National Research ?,None
6752af2ff70a6504336c204d,Fort Suranari Hospital,Thailand
6752af30f70a6504336c204e,Taylor Ann Shufelt,None
6752af31f70a6504336c204f,Hee Chan Song,None.
6752af31f70a6504336c2050,Eli Burnham,None
6752af32f70a6504336c2051,FNP-BC,United States
6752af33f70a6504336c2052,IPEC,None
6752af34f70a6504336c2053,UM1AI69452 Megan Dieterich,United States
6752af35f70a6504336c2054,UM1AI69453 Joint Clinical Research Centre,United States
6752af36f70a6504336c2055,Department of Community Medicine,None
6752af37f70a6504336c2056,CE-CAC,None
6752af38f70a6504336c2057,"Faculty of Veterinary Science, CU, and Center of Excellence on Companion Animal Cancer",Thailand
6752af39f70a6504336c2058,National Research,None
6752af39f70a6504336c2059,Rossella Targa,None
6752af3af70a6504336c205a,DyeStar Thai Ltd,Thailand
6752af3bf70a6504336c205b,Jon Brown Cook Foundation,United States
6752af3bf70a6504336c205c,Jon Brown Fook Foundation,None
6752af3cf70a6504336c205d,Center of Excellence in Elephant and Wildlife Research,Thailand
6752af3ef70a6504336c205e,Ratchadapiseksompotch Endowment Fund of liver fibrosis,Thailand
6752af40f70a6504336c205f,ENA,France
6752af41f70a6504336c2060,Ministry of Education-Govt,Thailand
6752af41f70a6504336c2061,D Mierzwa-Szymkowiak,None
6752af42f70a6504336c2062,GMS,Thailand
6752af43f70a6504336c2063,Loom Nam Khong Pijai,Thailand
6752af44f70a6504336c2064,Phornphen Chanthasit,None
6752af45f70a6504336c2065,Uthumporn Deesri,None
6752af46f70a6504336c2066,Chika Kusano,None
6752af46f70a6504336c2067,Hisatomo Ikehara,Japan
6752af48f70a6504336c2068,Issei Hasegawa and Masaya Esaki,None
6752af48f70a6504336c2069,Junichi Fujiwara,None
6752af49f70a6504336c206a,Kannikar Laohavichitra,Thailand
6752af4af70a6504336c206b,Sakkarin Chirapongsathorn,None
6752af4bf70a6504336c206c,Siriboon Attasaranya and Thawee Ratanachu-Ek,None
6752af4bf70a6504336c206d,Suguru Arata,None
6752af4cf70a6504336c206e,Takahiro Dohmen,None
6752af4df70a6504336c206f,Takahito Takezawa,None
6752af4df70a6504336c2070,Tiing Leong Ang,None
6752af4ef70a6504336c2071,Toshiki Horii,None
6752af4ff70a6504336c2072,NATDA,Thailand
6752af50f70a6504336c2073,MRSP,United States
6752af51f70a6504336c2074,MSSP,None
6752af52f70a6504336c2075,Myriam Martel,None
6752af53f70a6504336c2076,Talerngsak Kanjanabuch,Thailand
6752af53f70a6504336c2077,"Biomaterial Testing Center, Faculty of Dentistry",Thailand
6752af54f70a6504336c2078,Maarten van Zalk,None
6752af55f70a6504336c2079,Kittika Kiratikunakorn,Thailand
6752af56f70a6504336c207a,Thanapon Nimsomboon,None
6752af56f70a6504336c207b,"Pharma Nord S.E.A. Co., Ltd.",Thailand
6752af57f70a6504336c207c,Central Animal Facility,None
6752af58f70a6504336c207d,SAST,None
6752af59f70a6504336c207e,Hemophilia Center,Thailand
6752af5af70a6504336c207f,Coordinación General Académica y de Innovación,Mexico
6752af5bf70a6504336c2080,Editor-in-Chief of Hematology,None
6752af5bf70a6504336c2081,HST-AR-12847,None
6752af5cf70a6504336c2082,Center for Innovation in Chemistry,Thailand
6752af5df70a6504336c2083,Materials Chemistry Research Center,Thailand.
6752af5df70a6504336c2084,R.V.,None
6752af5ef70a6504336c2085,ofEducation,United States
6752af5ff70a6504336c2086,world class university,Thailand
6752af63f70a6504336c2087,Center of Excellence on Catalysis for Bioenergy and Renewable Chemicals,Thailand
6752af64f70a6504336c2088,Aquaculture Technology for Food Security,None
6752af65f70a6504336c2089,TRF Senior Research Scholar,Thailand
6752af65f70a6504336c208a,Department of Mining and Petroleum Engineering,Thailand
6752af66f70a6504336c208b,John Wen-Cheng Chang and Chia-Yen Hung,None
6752af67f70a6504336c208c,Dehydration of Food and Biomaterials,None
6752af68f70a6504336c208d,Aging Society Cluster,Thailand
6752af68f70a6504336c208e,Department of Orthopaedics,None
6752af69f70a6504336c208f,Scholarships for Frontier Research Network,Thailand
6752af6af70a6504336c2090,"Christy Gem Co., Ltd.",Thailand
6752af6bf70a6504336c2091,Natural Products Research Unit,Thailand
6752af6cf70a6504336c2092,Gilead stockholder,United States
6752af6cf70a6504336c2093,Aquatic Molecular Genetics and Biotechnology Laboratory,Thailand
6752af6df70a6504336c2094,Clean Energy Technologies Research Institute,United States
6752af6ef70a6504336c2095,Medical Research and Development,None
6752af6ff70a6504336c2096,"LAS (Lithuania), Malaysia MOE","Lithuania, Malaysia"
6752af70f70a6504336c2097,Office of Research Affairs,None
6752af70f70a6504336c2098,MCF-7,None
6752af71f70a6504336c2099,Centre of Excellent in Clinical Virology,Thailand
6752af72f70a6504336c209a,"Rachadapisek Sompote Fund for Postdoctoral Fellowship, Grant for International Research Integration",Thailand
6752af73f70a6504336c209b,Biostatistics Shared Resource,United States
6752af73f70a6504336c209c,National University Project,Thailand
6752af75f70a6504336c209d,International Coordinate Office,None
6752af76f70a6504336c209e,TU-CSEAR,Thailand
6752af77f70a6504336c209f,Dehydration of Foods and Biomaterials Unit,Thailand
6752af77f70a6504336c20a0,National Scientific Committees,None
6752af78f70a6504336c20a1,Katawethi Fund,None
6752af79f70a6504336c20a2,Faculty of Arts and Science,None
6752af7af70a6504336c20a3,"International Postgraduate Programmes in Environmental Management, Centre for Environmental and Hazardous Waste Management",Thailand
6752af7bf70a6504336c20a4,H.M. King Bhumipol Adulyadej,Thailand
6752af7bf70a6504336c20a5,Task Force for Activating Research Funding in Wireless Network and Future Internet Research Unit,Thailand
6752af7cf70a6504336c20a6,Thai Medical Schools,Thailand
6752af7df70a6504336c20a7,Fonds de la Recherche Fondamentale et Collective,Belgium
6752af7df70a6504336c20a8,LIH,Luxembourg
6752af7ef70a6504336c20a9,Pr Michael Mihatsch,None
6752af7ff70a6504336c20aa,Fate and Removal of Emerging Micropollutants in the Environment,None
6752af80f70a6504336c20ab,Royal Patronage,Thailand
6752af81f70a6504336c20ac,Center of Excellence in Environmental Catalysis and Adsorption,Thailand
6752af82f70a6504336c20ad,School of Engineering and Resources,Thailand
6752af83f70a6504336c20ae,Robert Douglas John Butcher,None
6752af84f70a6504336c20af,IDRPHT research association,None
6752af85f70a6504336c20b0,Faculty Veterinary Medicine,Thailand
6752af85f70a6504336c20b1,Dhaka Medical College Hospital,Bangladesh
6752af86f70a6504336c20b2,Maternal Health Task Force,United States
6752af86f70a6504336c20b3,Health Development Center,None
6752af87f70a6504336c20b4,CU Food and Water Cluster,Thailand
6752af88f70a6504336c20b5,EXPERTS Erasmus Mundus,European Union
6752af89f70a6504336c20b6,Ratchadaphiseksomphot Endowment Fund Part of the,Thailand
6752af8af70a6504336c20b7,Daniela Frizon Alfieri,None
6752af8af70a6504336c20b8,Centre for International Cooperation & Mobility,Austria
6752af8bf70a6504336c20b9,National Research Universities,Thailand
6752af8cf70a6504336c20ba,"Baan-Buakkhang School in Sankamphaeng District, Chiang Mai Province",Thailand
6752af8df70a6504336c20bb,Zoological Park Organization,Thailand
6752af8ef70a6504336c20bc,Asia-Pacific Network,Japan
6752af8ff70a6504336c20bd,National Drug Account research team,None
6752af90f70a6504336c20be,Department of Microbiology and Orthodontics clinic,None
6752af90f70a6504336c20bf,Joshua Kartik,None
6752af91f70a6504336c20c0,Shigehiro Fujino,None
6752af92f70a6504336c20c1,Mae Kasa Malaria Clinics,Thailand
6752af93f70a6504336c20c2,Development and Promotion of Science and technology Talents project,Thailand
6752af94f70a6504336c20c3,Oral Diseases Group of Asia,Thailand
6752af95f70a6504336c20c4,Department of Biomedical Sciences,None
6752af95f70a6504336c20c5,Office of the Cane and Sugar Board,Thailand
6752af97f70a6504336c20c6,Aquatic Animal Disease Research Center,Thailand
6752af98f70a6504336c20c7,Center of Excellence for Petroleum Petrochemicals & Advanced Materials,Thailand
6752af99f70a6504336c20c8,Metallurgy & Materials Science Research Institute,Thailand
6752af99f70a6504336c20c9,ASEAN University Network/Southeast Asia Engineering Education Development Network,Thailand
6752af9af70a6504336c20ca,City University of Technology,Thailand
6752af9cf70a6504336c20cb,CIPSM,Germany
6752af9cf70a6504336c20cc,Implantium Co. Ltd.,South Korea
6752af9df70a6504336c20cd,Powder Metallurgy Research and Development Unit,Thailand
6752af9ef70a6504336c20ce,Funding in Wireless,None
6752af9ff70a6504336c20cf,Overseas Academic Presentation Scholarship for Graduate Students,Thailand
6752af9ff70a6504336c20d0,Allied Health Sciences,None
6752afa0f70a6504336c20d1,His Majesty King Bhumbol Adulyadej,Thailand
6752afa1f70a6504336c20d2,February,None
6752afa2f70a6504336c20d3,Carlos del Rio and Yukie Ueyama,None
6752afa3f70a6504336c20d4,"QTest Labs, Ltd",United States
6752afa4f70a6504336c20d5,Medicinal Plant Research Institute,Thailand
6752afa4f70a6504336c20d6,TRF institution fund,Thailand
6752afa5f70a6504336c20d7,Center of Scientific Equipment for Advanced Research,Thailand
6752afa6f70a6504336c20d8,TU New Research Scholar,Thailand
6752afa7f70a6504336c20d9,acknowledged and institute for research and development,Thailand
6752afa7f70a6504336c20da,Department of Pathobiology,None
6752afa8f70a6504336c20db,FAIR,Germany
6752afa9f70a6504336c20dc,Banrie Coffee Company,Thailand
